Trial_index;TrialID;Block;Conditions;Stimulus_type;Number_of_Bars;rt;Query_color;color_sequence;position_sequence;heights;key_press;Correct_Position;response_position;subject_id;correct;avg_frame_time;center_x;center_y;trial_type;time_elapsed;TrialType;timeMs;timeMin;score;reward;date
189;17;6;noStructureExp;bars;4;744;white;black,yellow,white,purple;300,390,480,210;180,210,240,270;32;3;3;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2216459;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
189;17;6;noStructureExp;query;4;2635;white;black,yellow,white,purple;300,390,480,210;180,210,240,270;51;3;3;5vuexcfs8r2v26t;true;166.625;390;195;psychophysics;2220100;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
190;16;6;noStructureExp;bars;4;3301;purple;blue,purple,pink,green;300,480,390,210;210,240,270,300;32;2;2;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2225409;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
190;16;6;noStructureExp;query;4;1518;purple;blue,purple,pink,green;300,480,390,210;210,240,270,300;50;2;2;5vuexcfs8r2v26t;true;166.619;390;195;psychophysics;2227934;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
191;27;6;noStructureExp;bars;6;10679;blue;green,blue,orange,black,saddlebrown,yellow;390,120,210,480,300,570;150,180,210,240,270,300;32;2;2;5vuexcfs8r2v26t;true;166.625;390;195;psychophysics;2240623;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
191;27;6;noStructureExp;query;6;1867;blue;green,blue,orange,black,saddlebrown,yellow;390,120,210,480,300,570;150,180,210,240,270,300;50;2;2;5vuexcfs8r2v26t;true;166.638;390;195;psychophysics;2243510;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
192;8;6;noStructureExp;bars;2;7513;pink;pink,yellow;390,3;180,21;32;1;1;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2253034;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
192;8;6;noStructureExp;query;2;1451;pink;pink,yellow;390,3;180,21;49;1;1;5vuexcfs8r2v26t;true;166.615;390;195;psychophysics;2255491;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
193;18;6;noStructureExp;bars;4;4697;saddlebrown;blue,white,saddlebrown,yellow;390,480,210,300;240,270,300,330;32;3;3;5vuexcfs8r2v26t;true;166.621;390;195;psychophysics;2262202;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
193;18;6;noStructureExp;query;4;1205;saddlebrown;blue,white,saddlebrown,yellow;390,480,210,300;240,270,300,330;51;3;3;5vuexcfs8r2v26t;true;166.616;390;195;psychophysics;2264415;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
194;10;6;noStructureExp;bars;3;1876;black;saddlebrown,blue,black;300,390,480;180,210,240;32;3;3;5vuexcfs8r2v26t;true;166.622;390;195;psychophysics;2268301;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
194;10;6;noStructureExp;query;3;887;black;saddlebrown,blue,black;300,390,480;180,210,240;51;3;3;5vuexcfs8r2v26t;true;166.604;390;195;psychophysics;2270208;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
195;11;6;noStructureExp;bars;3;4256;black;black,green,pink;390,480,300;150,180,210;32;1;1;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2276478;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
195;11;6;noStructureExp;query;3;1034;black;black,green,pink;390,480,300;150,180,210;49;1;1;5vuexcfs8r2v26t;true;166.619;390;195;psychophysics;2278522;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
196;28;6;noStructureExp;bars;6;9546;pink;white,red,pink,green,orange,purple;480,210,390,300,570,120;180,210,240,270,300,330;32;3;3;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2290078;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
196;28;6;noStructureExp;query;6;2622;pink;white,red,pink,green,orange,purple;480,210,390,300,570,120;180,210,240,270,300,330;51;3;3;5vuexcfs8r2v26t;true;166.627;390;195;psychophysics;2293707;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
197;5;6;noStructureExp;bars;2;1374;pink;pink,saddlebrown;390,3;150,18;32;1;1;5vuexcfs8r2v26t;true;166.622;390;195;psychophysics;2297098;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
197;5;6;noStructureExp;query;2;916;pink;pink,saddlebrown;390,3;150,18;49;1;1;5vuexcfs8r2v26t;true;166.585;390;195;psychophysics;2299027;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
198;21;6;noStructureExp;bars;5;4794;green;orange,red,saddlebrown,black,green;570,210,480,300,390;150,180,210,240,270;32;5;5;5vuexcfs8r2v26t;true;166.621;390;195;psychophysics;2305841;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
198;21;6;noStructureExp;query;5;3954;green;orange,red,saddlebrown,black,green;570,210,480,300,390;150,180,210,240,270;53;5;5;5vuexcfs8r2v26t;true;166.619;390;195;psychophysics;2310801;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
199;23;6;noStructureExp;bars;5;5311;orange;orange,pink,white,purple,green;390,570,210,300,480;210,240,270,300,330;32;1;1;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2318119;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
199;23;6;noStructureExp;query;5;1784;orange;orange,pink,white,purple,green;390,570,210,300,480;210,240,270,300,330;49;1;1;5vuexcfs8r2v26t;true;166.612;390;195;psychophysics;2320910;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
200;33;6;noStructureExp;bars;7;10905;yellow;white,green,black,yellow,pink,blue,purple;210,570,300,120,660,390,480;150,180,210,240,270,300,330;32;4;4;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2333827;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
200;33;6;noStructureExp;query;7;4227;yellow;white,green,black,yellow,pink,blue,purple;210,570,300,120,660,390,480;150,180,210,240,270,300,330;52;4;4;5vuexcfs8r2v26t;true;166.619;390;195;psychophysics;2339060;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
201;2;6;noStructureExp;bars;1;949;blue;blue;390;150;32;1;1;5vuexcfs8r2v26t;true;166.618;390;195;psychophysics;2342019;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
201;2;6;noStructureExp;query;1;280;blue;blue;390;150;49;1;1;5vuexcfs8r2v26t;true;16.67;390;195;psychophysics;2343310;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
202;1;6;noStructureExp;bars;1;737;blue;blue;390;210;32;1;1;5vuexcfs8r2v26t;true;166.617;390;195;psychophysics;2346063;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
202;1;6;noStructureExp;query;1;772;blue;blue;390;210;49;1;1;5vuexcfs8r2v26t;true;166.627;390;195;psychophysics;2347842;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
203;3;6;noStructureExp;bars;1;666;pink;pink;390;330;32;1;1;5vuexcfs8r2v26t;true;166.695;390;195;psychophysics;2350516;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
203;3;6;noStructureExp;query;1;462;pink;pink;390;330;49;1;1;5vuexcfs8r2v26t;true;16.66;390;195;psychophysics;2351989;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
204;15;6;noStructureExp;bars;4;2616;green;green,orange,white,blue;390,480,300,210;180,210,240,270;32;1;1;5vuexcfs8r2v26t;true;166.629;390;195;psychophysics;2356613;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
204;15;6;noStructureExp;query;4;1325;green;green,orange,white,blue;390,480,300,210;180,210,240,270;49;1;1;5vuexcfs8r2v26t;true;166.613;390;195;psychophysics;2358956;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
205;29;6;noStructureExp;bars;6;5095;green;orange,purple,white,black,green,saddlebrown;390,210,120,300,570,480;180,210,240,270,300,330;32;5;5;5vuexcfs8r2v26t;true;166.629;390;195;psychophysics;2366059;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
205;29;6;noStructureExp;query;6;2992;green;orange,purple,white,black,green,saddlebrown;390,210,120,300,570,480;180,210,240,270,300,330;53;5;5;5vuexcfs8r2v26t;true;166.633;390;195;psychophysics;2370060;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
206;13;6;noStructureExp;bars;3;4155;saddlebrown;blue,red,saddlebrown;480,300,390;210,240,270;32;3;3;5vuexcfs8r2v26t;true;166.631;390;195;psychophysics;2376226;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
206;13;6;noStructureExp;query;3;1103;saddlebrown;blue,red,saddlebrown;480,300,390;210,240,270;51;3;3;5vuexcfs8r2v26t;true;166.648;390;195;psychophysics;2378343;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
207;31;6;noStructureExp;bars;7;19887;orange;blue,black,yellow,pink,white,saddlebrown,orange;210,300,390,120,660,570,480;150,180,210,240,270,300,330;32;7;7;5vuexcfs8r2v26t;true;166.905;390;195;psychophysics;2400246;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
207;31;6;noStructureExp;query;7;2172;orange;blue,black,yellow,pink,white,saddlebrown,orange;210,300,390,120,660,570,480;150,180,210,240,270,300,330;55;7;7;5vuexcfs8r2v26t;true;166.639;390;195;psychophysics;2403427;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
208;9;6;noStructureExp;bars;2;2076;orange;red,orange;390,3;300,33;32;2;2;5vuexcfs8r2v26t;true;166.628;390;195;psychophysics;2407511;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
208;9;6;noStructureExp;query;2;1071;orange;red,orange;390,3;300,33;50;2;2;5vuexcfs8r2v26t;true;166.608;390;195;psychophysics;2409591;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
209;32;6;noStructureExp;bars;7;9538;white;black,pink,saddlebrown,purple,green,white,red;210,390,570,660,120,480,300;150,180,210,240,270,300,330;32;6;6;5vuexcfs8r2v26t;true;166.626;390;195;psychophysics;2421139;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
209;32;6;noStructureExp;query;7;2323;white;black,pink,saddlebrown,purple,green,white,red;210,390,570,660,120,480,300;150,180,210,240,270,300,330;54;6;6;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2424470;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
210;24;6;noStructureExp;bars;5;6248;red;pink,yellow,green,black,red;480,570,300,390,210;180,210,240,270,300;32;5;5;5vuexcfs8r2v26t;true;16.663;390;195;psychophysics;2432727;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
210;24;6;noStructureExp;query;5;1441;red;pink,yellow,green,black,red;480,570,300,390,210;180,210,240,270,300;53;5;5;5vuexcfs8r2v26t;true;166.623;390;195;psychophysics;2435186;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_10_28_41
NULL;NULL;NULL;NULL;end_of_experiment;NULL;9287;NULL;NULL;NULL;NULL;32;NULL;NULL;5vuexcfs8r2v26t;NULL;NULL;NULL;NULL;html-keyboard-response;2445479;experimental_data;2445527;407.588;0.990476;Jul 92;12_11_2020_10_28_41
1;22;1;queryStructureExp;bars;5;6588;black;saddlebrown,green,orange,white,black;300,480,390,210,570;180,210,240,270,300;32;5;5;q0g32jefcy9uusg;true;250.827;390;195;psychophysics;12890;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
1;22;1;queryStructureExp;query;5;2647;black;saddlebrown,green,orange,white,black;300,480,390,210,570;180,210,240,270,300;53;5;5;q0g32jefcy9uusg;true;250.836;390;195;psychophysics;16547;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
2;2;1;queryStructureExp;bars;1;1031;purple;purple;390;180;32;1;1;q0g32jefcy9uusg;true;250.838;390;195;psychophysics;19593;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
2;2;1;queryStructureExp;query;1;1034;purple;purple;390;180;49;1;1;q0g32jefcy9uusg;true;250.889;390;195;psychophysics;21635;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
3;34;1;queryStructureExp;bars;7;5916;orange;green,blue,saddlebrown,yellow,black,pink,orange;300,120,570,390,660,210,480;150,180,210,240,270,300,330;32;7;7;q0g32jefcy9uusg;true;250.838;390;195;psychophysics;29563;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
3;34;1;queryStructureExp;query;7;3654;orange;green,blue,saddlebrown,yellow,black,pink,orange;300,120,570,390,660,210,480;150,180,210,240,270,300,330;55;7;7;q0g32jefcy9uusg;true;250.823;390;195;psychophysics;34227;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
4;12;1;queryStructureExp;bars;3;3490;purple;green,red,purple;300,480,390;210,240,270;32;3;3;q0g32jefcy9uusg;true;250.827;390;195;psychophysics;39729;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
4;12;1;queryStructureExp;query;3;1358;purple;green,red,purple;300,480,390;210,240,270;51;3;3;q0g32jefcy9uusg;true;250.825;390;195;psychophysics;42113;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
5;20;1;queryStructureExp;bars;5;2934;orange;black,pink,red,saddlebrown,orange;570,210,300,390,480;210,240,270,300,330;32;5;5;q0g32jefcy9uusg;true;250.829;390;195;psychophysics;47057;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
5;20;1;queryStructureExp;query;5;2290;orange;black,pink,red,saddlebrown,orange;570,210,300,390,480;210,240,270,300,330;53;5;5;q0g32jefcy9uusg;true;250.835;390;195;psychophysics;50356;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
6;18;1;queryStructureExp;bars;4;2515;black;blue,pink,purple,black;300,210,480,390;210,240,270,300;32;4;4;q0g32jefcy9uusg;true;250.832;390;195;psychophysics;54883;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
6;18;1;queryStructureExp;query;4;2015;black;blue,pink,purple,black;300,210,480,390;210,240,270,300;52;4;4;q0g32jefcy9uusg;true;250.847;390;195;psychophysics;57907;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
7;15;1;queryStructureExp;bars;4;2938;blue;white,saddlebrown,black,blue;480,390,300,210;150,180,210,240;32;4;4;q0g32jefcy9uusg;true;250.836;390;195;psychophysics;62858;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
7;15;1;queryStructureExp;query;4;1968;blue;white,saddlebrown,black,blue;480,390,300,210;150,180,210,240;52;4;4;q0g32jefcy9uusg;true;250.853;390;195;psychophysics;65835;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
8;23;1;queryStructureExp;bars;5;6980;orange;white,red,purple,pink,orange;480,390,570,210,300;180,210,240,270,300;32;5;5;q0g32jefcy9uusg;true;250.831;390;195;psychophysics;74826;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
8;23;1;queryStructureExp;query;5;2231;orange;white,red,purple,pink,orange;480,390,570,210,300;180,210,240,270,300;53;5;5;q0g32jefcy9uusg;true;250.833;390;195;psychophysics;78065;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
9;7;1;queryStructureExp;bars;2;1364;saddlebrown;red,saddlebrown;300,39;150,18;32;2;2;q0g32jefcy9uusg;true;250.826;390;195;psychophysics;81441;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
9;7;1;queryStructureExp;query;2;1176;saddlebrown;red,saddlebrown;300,39;150,18;50;2;2;q0g32jefcy9uusg;true;250.864;390;195;psychophysics;83625;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
10;30;1;queryStructureExp;bars;7;4254;yellow;green,orange,blue,saddlebrown,pink,white,yellow;120,210,390,480,300,660,570;150,180,210,240,270,300,330;32;7;7;q0g32jefcy9uusg;true;250.832;390;195;psychophysics;89889;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
10;30;1;queryStructureExp;query;7;2559;yellow;green,orange,blue,saddlebrown,pink,white,yellow;120,210,390,480,300,660,570;150,180,210,240,270,300,330;55;7;7;q0g32jefcy9uusg;true;250.813;390;195;psychophysics;93457;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
11;32;1;queryStructureExp;bars;7;4036;blue;green,red,yellow,black,orange,white,blue;300,120,210,660,480,570,390;150,180,210,240,270,300,330;32;7;7;q0g32jefcy9uusg;true;250.818;390;195;psychophysics;99504;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
11;32;1;queryStructureExp;query;7;2640;blue;green,red,yellow,black,orange,white,blue;300,120,210,660,480,570,390;150,180,210,240,270,300,330;55;7;7;q0g32jefcy9uusg;true;250.828;390;195;psychophysics;103153;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
12;27;1;queryStructureExp;bars;6;3527;saddlebrown;pink,blue,orange,white,black,saddlebrown;390,570,480,210,120,300;150,180,210,240,270,300;32;6;6;q0g32jefcy9uusg;true;250.824;390;195;psychophysics;108696;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
12;27;1;queryStructureExp;query;6;1837;saddlebrown;pink,blue,orange,white,black,saddlebrown;390,570,480,210,120,300;150,180,210,240,270,300;54;6;6;q0g32jefcy9uusg;true;250.841;390;195;psychophysics;111546;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
13;9;1;queryStructureExp;bars;2;1749;blue;orange,blue;390,3;210,24;32;2;2;q0g32jefcy9uusg;true;250.844;390;195;psychophysics;115306;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
13;9;1;queryStructureExp;query;2;1160;blue;orange,blue;390,3;210,24;50;2;2;q0g32jefcy9uusg;true;250.799;390;195;psychophysics;117474;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
14;26;1;queryStructureExp;bars;6;6478;blue;black,green,purple,red,pink,blue;480,570,120,210,390,300;180,210,240,270,300,330;32;6;6;q0g32jefcy9uusg;true;250.828;390;195;psychophysics;125969;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
14;26;1;queryStructureExp;query;6;3799;blue;black,green,purple,red,pink,blue;480,570,120,210,390,300;180,210,240,270,300,330;54;6;6;q0g32jefcy9uusg;true;250.825;390;195;psychophysics;130777;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
15;21;1;queryStructureExp;bars;5;2918;saddlebrown;black,red,green,yellow,saddlebrown;390,210,300,480,570;210,240,270,300,330;32;5;5;q0g32jefcy9uusg;true;250.823;390;195;psychophysics;135705;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
15;21;1;queryStructureExp;query;5;2986;saddlebrown;black,red,green,yellow,saddlebrown;390,210,300,480,570;210,240,270,300,330;53;5;5;q0g32jefcy9uusg;true;250.839;390;195;psychophysics;139698;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
16;29;1;queryStructureExp;bars;6;3678;red;yellow,blue,pink,green,saddlebrown,red;300,480,120,210,390,570;150,180,210,240,270,300;32;6;6;q0g32jefcy9uusg;true;250.833;390;195;psychophysics;145393;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
16;29;1;queryStructureExp;query;6;2259;red;yellow,blue,pink,green,saddlebrown,red;300,480,120,210,390,570;150,180,210,240,270,300;54;6;6;q0g32jefcy9uusg;true;250.814;390;195;psychophysics;148664;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
17;19;1;queryStructureExp;bars;4;3385;pink;green,black,saddlebrown,pink;390,480,300,210;210,240,270,300;32;4;4;q0g32jefcy9uusg;true;250.837;390;195;psychophysics;154057;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
17;19;1;queryStructureExp;query;4;1991;pink;green,black,saddlebrown,pink;390,480,300,210;210,240,270,300;52;4;4;q0g32jefcy9uusg;true;250.828;390;195;psychophysics;157056;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
18;5;1;queryStructureExp;bars;2;1589;red;pink,red;300,39;270,3;32;2;2;q0g32jefcy9uusg;true;250.811;390;195;psychophysics;160656;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
18;5;1;queryStructureExp;query;2;1244;red;pink,red;300,39;270,3;50;2;2;q0g32jefcy9uusg;true;250.866;390;195;psychophysics;162908;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
19;33;1;queryStructureExp;bars;7;5119;white;red,black,green,purple,saddlebrown,yellow,white;660,570,120,480,390,210,300;150,180,210,240,270,300,330;32;7;7;q0g32jefcy9uusg;true;250.841;390;195;psychophysics;170041;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
19;33;1;queryStructureExp;query;7;2973;white;red,black,green,purple,saddlebrown,yellow,white;660,570,120,480,390,210,300;150,180,210,240,270,300,330;55;7;7;q0g32jefcy9uusg;true;250.827;390;195;psychophysics;174019;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
20;28;1;queryStructureExp;bars;6;2906;red;green,blue,saddlebrown,white,purple,red;480,570,390,300,210,120;150,180,210,240,270,300;32;6;6;q0g32jefcy9uusg;true;250.838;390;195;psychophysics;178937;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
20;28;1;queryStructureExp;query;6;2272;red;green,blue,saddlebrown,white,purple,red;480,570,390,300,210,120;150,180,210,240,270,300;54;6;6;q0g32jefcy9uusg;true;250.835;390;195;psychophysics;182218;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
21;4;1;queryStructureExp;bars;1;1034;red;red;390;150;32;1;1;q0g32jefcy9uusg;true;250.799;390;195;psychophysics;185265;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
21;4;1;queryStructureExp;query;1;691;red;red;390;150;49;1;1;q0g32jefcy9uusg;true;250.787;390;195;psychophysics;186962;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
22;17;1;queryStructureExp;bars;4;2995;pink;blue,white,saddlebrown,pink;480,300,210,390;150,180,210,240;32;4;4;q0g32jefcy9uusg;true;250.829;390;195;psychophysics;191969;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
22;17;1;queryStructureExp;query;4;1289;pink;blue,white,saddlebrown,pink;480,300,210,390;150,180,210,240;52;4;4;q0g32jefcy9uusg;true;250.803;390;195;psychophysics;194264;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
23;16;1;queryStructureExp;bars;4;2359;white;red,saddlebrown,green,white;390,480,300,210;150,180,210,240;32;4;4;q0g32jefcy9uusg;true;250.843;390;195;psychophysics;198632;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
23;16;1;queryStructureExp;query;4;1840;white;red,saddlebrown,green,white;390,480,300,210;150,180,210,240;52;4;4;q0g32jefcy9uusg;true;250.823;390;195;psychophysics;201480;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
24;11;1;queryStructureExp;bars;3;3705;red;pink,blue,red;480,390,300;270,300,330;32;3;3;q0g32jefcy9uusg;true;250.823;390;195;psychophysics;207202;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
24;11;1;queryStructureExp;query;3;1387;red;pink,blue,red;480,390,300;270,300,330;51;3;3;q0g32jefcy9uusg;true;250.798;390;195;psychophysics;209600;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
25;25;1;queryStructureExp;bars;6;2782;saddlebrown;white,red,blue,orange,purple,saddlebrown;210,480,120,570,390,300;150,180,210,240,270,300;32;6;6;q0g32jefcy9uusg;true;250.813;390;195;psychophysics;214392;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
25;25;1;queryStructureExp;query;6;2209;saddlebrown;white,red,blue,orange,purple,saddlebrown;210,480,120,570,390,300;150,180,210,240,270,300;54;6;6;q0g32jefcy9uusg;true;250.817;390;195;psychophysics;217608;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
26;1;1;queryStructureExp;bars;1;959;purple;purple;390;210;32;1;1;q0g32jefcy9uusg;true;250.792;390;195;psychophysics;220584;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
26;1;1;queryStructureExp;query;1;704;purple;purple;390;210;49;1;1;q0g32jefcy9uusg;true;25.085;390;195;psychophysics;222296;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
27;14;1;queryStructureExp;bars;3;3820;green;orange,pink,green;390,300,480;270,300,330;32;3;3;q0g32jefcy9uusg;true;250.815;390;195;psychophysics;228128;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
27;14;1;queryStructureExp;query;3;1297;green;orange,pink,green;390,300,480;270,300,330;51;3;3;q0g32jefcy9uusg;true;250.819;390;195;psychophysics;230434;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
28;24;1;queryStructureExp;bars;5;2772;red;saddlebrown,white,orange,yellow,red;390,210,300,570,480;150,180,210,240,270;32;5;5;q0g32jefcy9uusg;true;250.828;390;195;psychophysics;235217;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
28;24;1;queryStructureExp;query;5;1524;red;saddlebrown,white,orange,yellow,red;390,210,300,570,480;150,180,210,240,270;53;5;5;q0g32jefcy9uusg;true;25.084;390;195;psychophysics;237753;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
29;3;1;queryStructureExp;bars;1;906;yellow;yellow;390;330;32;1;1;q0g32jefcy9uusg;true;250.741;390;195;psychophysics;240673;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
29;3;1;queryStructureExp;query;1;520;yellow;yellow;390;330;49;1;1;q0g32jefcy9uusg;true;250.849;390;195;psychophysics;242200;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
30;0;1;queryStructureExp;bars;1;885;green;green;390;330;32;1;1;q0g32jefcy9uusg;true;250.813;390;195;psychophysics;245096;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
30;0;1;queryStructureExp;query;1;459;green;green;390;330;49;1;1;q0g32jefcy9uusg;true;250.883;390;195;psychophysics;246562;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
31;13;1;queryStructureExp;bars;3;3332;black;orange,blue,black;390,300,480;240,270,300;32;3;3;q0g32jefcy9uusg;true;250.841;390;195;psychophysics;251905;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
31;13;1;queryStructureExp;query;3;1326;black;orange,blue,black;390,300,480;240,270,300;51;3;3;q0g32jefcy9uusg;true;250.819;390;195;psychophysics;254239;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
32;31;1;queryStructureExp;bars;7;5399;purple;pink,orange,saddlebrown,blue,green,red,purple;480,210,660,390,300,120,570;150,180,210,240,270,300,330;32;7;3;q0g32jefcy9uusg;false;250.829;390;195;psychophysics;261648;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
32;31;1;queryStructureExp;query;7;8961;purple;pink,orange,saddlebrown,blue,green,red,purple;480,210,660,390,300,120,570;150,180,210,240,270,300,330;51;7;3;q0g32jefcy9uusg;false;250.824;390;195;psychophysics;271617;experimental_data;NULL;NULL;NULL;NULL;12_11_2020_21_12_44
