NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
2,3,2.37,0.9,1,a,zjckc3bo5wlwdhf,None,20
2,3,0.649,1,1,a,zjckc3bo5wlwdhf,None,21
7,9,9.175,0,0,a,zjckc3bo5wlwdhf,None,22
2,3,1.449,0.9,1,a,zjckc3bo5wlwdhf,None,23
6,11,4,0.55,1,a,zjckc3bo5wlwdhf,None,24
4,7,2.645,0.65,1,a,zjckc3bo5wlwdhf,None,25
7,11,8.125,0.65,1,a,zjckc3bo5wlwdhf,None,26
5,9,4.929,1,1,a,zjckc3bo5wlwdhf,None,27
3,5,1.476,0.95,1,a,zjckc3bo5wlwdhf,None,28
6,8,4.584,0,1,a,zjckc3bo5wlwdhf,None,29
6,11,3.454,0.75,1,a,zjckc3bo5wlwdhf,None,30
1,1,1.34,1,1,a,zjckc3bo5wlwdhf,None,31
1,1,0.943,1,1,a,zjckc3bo5wlwdhf,None,32
5,9,7.152,0.2,1,a,zjckc3bo5wlwdhf,None,33
3,5,1.08,1,1,a,zjckc3bo5wlwdhf,None,34
4,7,2.896,1,1,a,zjckc3bo5wlwdhf,None,35
5,9,17.678,0.4,0,a,6a0rzgq5xfwq5gb,Query,1
3,5,2.926,1,1,a,6a0rzgq5xfwq5gb,Query,2
1,1,0.731,1,1,a,6a0rzgq5xfwq5gb,Query,3
3,3,2.835,0.4,1,a,6a0rzgq5xfwq5gb,Query,4
2,3,0.914,1,1,a,6a0rzgq5xfwq5gb,Query,5
3,4,1.629,1,1,a,6a0rzgq5xfwq5gb,Query,6
4,5,1.655,1,1,a,6a0rzgq5xfwq5gb,Query,7
7,8,11.975,0.6,1,a,6a0rzgq5xfwq5gb,Query,8
4,6,2.899,1,1,a,6a0rzgq5xfwq5gb,Query,9
4,4,2.275,1,1,a,6a0rzgq5xfwq5gb,Query,10
6,7,5.7,1,0,a,6a0rzgq5xfwq5gb,Query,11
6,7,8.069,1,0,a,6a0rzgq5xfwq5gb,Query,12
5,6,9.057,1,1,a,6a0rzgq5xfwq5gb,Query,13
4,5,2.231,1,1,a,6a0rzgq5xfwq5gb,Query,14
7,7,9.816,1,0,a,6a0rzgq5xfwq5gb,Query,15
3,4,1.291,1,1,a,6a0rzgq5xfwq5gb,Query,16
5,6,9.057,1,1,a,6a0rzgq5xfwq5gb,Query,17
7,9,16.586,0.4,1,a,6a0rzgq5xfwq5gb,Query,18
2,3,1.071,1,1,a,6a0rzgq5xfwq5gb,Query,19
6,7,10.424,1,1,a,6a0rzgq5xfwq5gb,Query,20
1,1,1.234,1,1,a,6a0rzgq5xfwq5gb,Query,21
1,1,0.624,1,1,a,6a0rzgq5xfwq5gb,Query,22
2,3,0.576,1,1,a,6a0rzgq5xfwq5gb,Query,23
6,7,12.524,0.4,1,a,6a0rzgq5xfwq5gb,Query,24
7,9,12.564,1,1,a,6a0rzgq5xfwq5gb,Query,25
3,4,0.94,1,1,a,6a0rzgq5xfwq5gb,Query,26
1,1,0.527,1,1,a,6a0rzgq5xfwq5gb,Query,27
4,5,8.77,1,1,a,6a0rzgq5xfwq5gb,Query,28
5,6,2.271,1,0,a,6a0rzgq5xfwq5gb,Query,29
1,1,0.636,1,1,a,6a0rzgq5xfwq5gb,Query,30
2,3,0.714,1,1,a,6a0rzgq5xfwq5gb,Query,31
2,3,0.741,1,1,a,6a0rzgq5xfwq5gb,Query,32
5,6,2.524,1,1,a,6a0rzgq5xfwq5gb,Query,33
6,5,3.612,0.4,1,a,6a0rzgq5xfwq5gb,Query,34
7,7,4.095,0.2,1,a,6a0rzgq5xfwq5gb,Query,35
7,13,17.562,0.8,1,hib,6a0rzgq5xfwq5gb,Sequence,1
4,7,4.938,0.4,1,hib,6a0rzgq5xfwq5gb,Sequence,2
6,11,3.234,0.4,1,hib,6a0rzgq5xfwq5gb,Sequence,3
4,7,2.714,1,1,hib,6a0rzgq5xfwq5gb,Sequence,4
2,3,0.655,1,1,hib,6a0rzgq5xfwq5gb,Sequence,5
7,13,3.693,0.8,1,hib,6a0rzgq5xfwq5gb,Sequence,6
6,11,3,1,1,hib,6a0rzgq5xfwq5gb,Sequence,7
4,7,1.503,1,1,hib,6a0rzgq5xfwq5gb,Sequence,8
6,11,10.563,1,1,hib,6a0rzgq5xfwq5gb,Sequence,9
1,1,0.915,1,1,hib,6a0rzgq5xfwq5gb,Sequence,10
3,5,1.291,1,1,hib,6a0rzgq5xfwq5gb,Sequence,11
1,1,0.718,1,1,hib,6a0rzgq5xfwq5gb,Sequence,12
7,11,15.152,1,1,hib,6a0rzgq5xfwq5gb,Sequence,13
7,9,15.039,0.6,1,hib,6a0rzgq5xfwq5gb,Sequence,14
5,8,3.312,0.4,1,hib,6a0rzgq5xfwq5gb,Sequence,15
2,3,0.638,1,1,hib,6a0rzgq5xfwq5gb,Sequence,16
1,1,0.425,1,1,hib,6a0rzgq5xfwq5gb,Sequence,17
4,5,0.68,0.2,1,hib,6a0rzgq5xfwq5gb,Sequence,18
3,5,0.596,1,1,hib,6a0rzgq5xfwq5gb,Sequence,19
6,7,4.296,0.4,1,hib,6a0rzgq5xfwq5gb,Sequence,20
5,6,2.738,0,1,hib,6a0rzgq5xfwq5gb,Sequence,21
5,9,1.787,0.8,1,hib,6a0rzgq5xfwq5gb,Sequence,22
3,5,0.592,0.8,1,hib,6a0rzgq5xfwq5gb,Sequence,23
2,3,0.536,1,1,hib,6a0rzgq5xfwq5gb,Sequence,24
7,11,2.612,1,1,hib,6a0rzgq5xfwq5gb,Sequence,25
4,5,0.669,0.6,1,hib,6a0rzgq5xfwq5gb,Sequence,26
3,5,0.502,1,1,hib,6a0rzgq5xfwq5gb,Sequence,27
5,8,1.033,0,0,hib,6a0rzgq5xfwq5gb,Sequence,28
6,11,3.059,0.8,0,hib,6a0rzgq5xfwq5gb,Sequence,29
2,3,0.605,1,1,hib,6a0rzgq5xfwq5gb,Sequence,30
2,3,0.485,1,1,hib,6a0rzgq5xfwq5gb,Sequence,31
1,1,0.549,1,1,hib,6a0rzgq5xfwq5gb,Sequence,32
3,5,0.616,1,1,hib,6a0rzgq5xfwq5gb,Sequence,33
5,9,2.408,0.6,1,hib,6a0rzgq5xfwq5gb,Sequence,34
1,1,0.548,1,1,hib,6a0rzgq5xfwq5gb,Sequence,35
4,7,9.554,0.8,0,a,6a0rzgq5xfwq5gb,None,1
2,3,2.837,1,1,a,6a0rzgq5xfwq5gb,None,2
4,7,8.929,0.8,1,a,6a0rzgq5xfwq5gb,None,3
7,12,6.093,0.2,0,a,6a0rzgq5xfwq5gb,None,4
2,3,2.283,1,1,a,6a0rzgq5xfwq5gb,None,5
6,10,17.1,1,1,a,6a0rzgq5xfwq5gb,None,6
2,3,0.973,0.2,1,a,6a0rzgq5xfwq5gb,None,7
1,1,0.844,1,1,a,6a0rzgq5xfwq5gb,None,8
3,5,1.094,1,1,a,6a0rzgq5xfwq5gb,None,9
3,5,2.495,1,1,a,6a0rzgq5xfwq5gb,None,10
6,11,9.053,0.8,1,a,6a0rzgq5xfwq5gb,None,11
2,3,1.404,1,1,a,6a0rzgq5xfwq5gb,None,12
5,9,4.356,1,1,a,6a0rzgq5xfwq5gb,None,13
5,9,4.919,0.8,1,a,6a0rzgq5xfwq5gb,None,14
3,5,1.178,0.8,1,a,6a0rzgq5xfwq5gb,None,15
4,5,1.655,0.8,1,a,6a0rzgq5xfwq5gb,None,16
4,7,3.154,0.8,1,a,6a0rzgq5xfwq5gb,None,17
6,9,5.685,0.8,1,a,6a0rzgq5xfwq5gb,None,18
5,7,3.878,1,1,a,6a0rzgq5xfwq5gb,None,19
7,9,4.547,0.4,0,a,6a0rzgq5xfwq5gb,None,20
1,1,0.912,1,1,a,6a0rzgq5xfwq5gb,None,21
5,8,4.347,0.8,1,a,6a0rzgq5xfwq5gb,None,22
7,9,20.45,0,0,a,6a0rzgq5xfwq5gb,None,23
5,8,6.777,0.8,1,a,6a0rzgq5xfwq5gb,None,24
3,5,3.83,1,1,a,6a0rzgq5xfwq5gb,None,25
6,8,4.613,0.4,1,a,6a0rzgq5xfwq5gb,None,26
7,8,4.536,0.6,1,a,6a0rzgq5xfwq5gb,None,27
4,6,2.648,1,1,a,6a0rzgq5xfwq5gb,None,28
6,7,3.795,0,1,a,6a0rzgq5xfwq5gb,None,29
2,3,2.447,1,1,a,6a0rzgq5xfwq5gb,None,30
1,1,0.717,1,1,a,6a0rzgq5xfwq5gb,None,31
1,1,0.619,1,1,a,6a0rzgq5xfwq5gb,None,32
7,7,10.289,0.4,1,a,6a0rzgq5xfwq5gb,None,33
3,4,1.875,1,1,a,6a0rzgq5xfwq5gb,None,34
1,1,0.678,1,1,a,6a0rzgq5xfwq5gb,None,35
2,3,1.866,0.9069,1,a,2umoxqltydb26ta,Query,1
4,7,3.022,0.8105,1,a,2umoxqltydb26ta,Query,2
5,9,5.327,0.6018,1,a,2umoxqltydb26ta,Query,3
6,11,6.944,0.5212,1,a,2umoxqltydb26ta,Query,4
4,7,3.531,0.6827,1,a,2umoxqltydb26ta,Query,5
7,13,11.728,0.7955,1,a,2umoxqltydb26ta,Query,6
7,13,9.633,0.7334,0,a,2umoxqltydb26ta,Query,7
6,11,16.746,0.32,1,a,2umoxqltydb26ta,Query,8
6,11,13.002,0.9865,1,a,2umoxqltydb26ta,Query,9
3,5,1.909,0.965,1,a,2umoxqltydb26ta,Query,10
1,1,0.578,1,1,a,2umoxqltydb26ta,Query,11
1,1,0.51,1,1,a,2umoxqltydb26ta,Query,12
7,9,16.163,0.3797,1,a,2umoxqltydb26ta,Query,13
1,1,0.612,1,1,a,2umoxqltydb26ta,Query,14
5,7,4.304,0.8588,1,a,2umoxqltydb26ta,Query,15
2,3,1.098,0.9992,1,a,2umoxqltydb26ta,Query,16
6,6,4.756,0.548,1,a,2umoxqltydb26ta,Query,17
3,4,1.503,0.917,1,a,2umoxqltydb26ta,Query,18
5,6,4.478,0.7988,1,a,2umoxqltydb26ta,Query,19
5,6,5.053,0.8686,1,a,2umoxqltydb26ta,Query,20
7,7,13.825,0.9671,1,a,2umoxqltydb26ta,Query,21
1,1,0.579,1,1,a,2umoxqltydb26ta,Query,22
1,1,0.538,1,1,a,2umoxqltydb26ta,Query,23
6,7,16.503,0.7609,1,a,2umoxqltydb26ta,Query,24
4,5,2.686,0.9914,1,a,2umoxqltydb26ta,Query,25
3,4,2.413,0.8832,1,a,2umoxqltydb26ta,Query,26
5,6,4.301,0.9894,1,a,2umoxqltydb26ta,Query,27
4,4,2.388,0.8535,1,a,2umoxqltydb26ta,Query,28
2,3,0.91,0.991,1,a,2umoxqltydb26ta,Query,29
3,4,1.748,0.7506,1,a,2umoxqltydb26ta,Query,30
4,5,2.237,0.9977,1,a,2umoxqltydb26ta,Query,31
3,4,1.163,0.8669,1,a,2umoxqltydb26ta,Query,32
2,3,0.724,0.9836,1,a,2umoxqltydb26ta,Query,33
7,8,19.032,0.9772,1,a,2umoxqltydb26ta,Query,34
2,3,0.77,1,1,a,2umoxqltydb26ta,Query,35
6,11,7.412,0.4722,1,dic,2umoxqltydb26ta,Sequence,1
2,3,1.006,0.9968,1,dic,2umoxqltydb26ta,Sequence,2
6,11,6.702,0.8747,1,dic,2umoxqltydb26ta,Sequence,3
3,5,1.601,0.533,1,dic,2umoxqltydb26ta,Sequence,4
5,9,4.841,0.4799,1,dic,2umoxqltydb26ta,Sequence,5
2,3,0.874,1,1,dic,2umoxqltydb26ta,Sequence,6
7,13,15.422,0.41910000000000003,1,dic,2umoxqltydb26ta,Sequence,7
4,7,2.864,0.508,1,dic,2umoxqltydb26ta,Sequence,8
6,11,8.28,0.4606,1,dic,2umoxqltydb26ta,Sequence,9
1,1,0.605,1,1,dic,2umoxqltydb26ta,Sequence,10
4,7,2.742,0.7934,1,dic,2umoxqltydb26ta,Sequence,11
5,9,3.476,0.795,1,dic,2umoxqltydb26ta,Sequence,12
7,12,12.637,0.0869,1,dic,2umoxqltydb26ta,Sequence,13
4,7,2.456,0.23,1,dic,2umoxqltydb26ta,Sequence,14
6,11,5.153,0.4606,1,dic,2umoxqltydb26ta,Sequence,15
6,11,8.421,0.1272,1,dic,2umoxqltydb26ta,Sequence,16
3,5,1.592,0.7626,1,dic,2umoxqltydb26ta,Sequence,17
7,13,18.153,0.0041,1,dic,2umoxqltydb26ta,Sequence,18
3,5,1.43,0.2291,1,dic,2umoxqltydb26ta,Sequence,19
3,5,1.732,0.9115,1,dic,2umoxqltydb26ta,Sequence,20
1,1,0.68,1,1,dic,2umoxqltydb26ta,Sequence,21
1,1,0.666,1,1,dic,2umoxqltydb26ta,Sequence,22
2,2,0.77,0.9882,1,dic,2umoxqltydb26ta,Sequence,23
2,2,0.839,0.8571,1,dic,2umoxqltydb26ta,Sequence,24
7,7,10.548,0.0011,1,dic,2umoxqltydb26ta,Sequence,25
5,6,6.378,0.0155,1,dic,2umoxqltydb26ta,Sequence,26
2,3,0.789,1,1,dic,2umoxqltydb26ta,Sequence,27
4,5,1.303,0.3784,1,dic,2umoxqltydb26ta,Sequence,28
1,1,0.544,1,1,dic,2umoxqltydb26ta,Sequence,29
3,3,1.273,0.8473,1,dic,2umoxqltydb26ta,Sequence,30
4,4,2.95,0.9918,1,dic,2umoxqltydb26ta,Sequence,31
7,7,10.715,0.0128,1,dic,2umoxqltydb26ta,Sequence,32
1,1,0.631,1,1,dic,2umoxqltydb26ta,Sequence,33
5,5,3.92,0.5196,1,dic,2umoxqltydb26ta,Sequence,34
5,5,3.513,0.9918,1,dic,2umoxqltydb26ta,Sequence,35
5,9,3.935,0.6117,1,a,2umoxqltydb26ta,None,1
4,7,3.105,0.45539999999999997,1,a,2umoxqltydb26ta,None,2
7,13,13.169,0.27,1,a,2umoxqltydb26ta,None,3
1,1,0.672,1,1,a,2umoxqltydb26ta,None,4
7,13,5.579,0.2721,1,a,2umoxqltydb26ta,None,5
3,5,1.323,0.4519,1,a,2umoxqltydb26ta,None,6
6,11,6.446,0.8272,1,a,2umoxqltydb26ta,None,7
7,13,9.759,0.067,1,a,2umoxqltydb26ta,None,8
7,13,8.636,0.9996,1,a,2umoxqltydb26ta,None,9
2,3,0.878,1,1,a,2umoxqltydb26ta,None,10
1,1,0.514,1,1,a,2umoxqltydb26ta,None,11
3,5,1.057,0.9214,1,a,2umoxqltydb26ta,None,12
6,10,13.108,0.6722,1,a,2umoxqltydb26ta,None,13
4,7,1.525,0.9958,1,a,2umoxqltydb26ta,None,14
3,5,1.73,0.9575,1,a,2umoxqltydb26ta,None,15
5,9,5.356,0.9046,1,a,2umoxqltydb26ta,None,16
6,10,11.095,0.4334,1,a,2umoxqltydb26ta,None,17
4,7,2.888,0.9587,1,a,2umoxqltydb26ta,None,18
2,3,0.878,0.9949,1,a,2umoxqltydb26ta,None,19
6,10,4.248,0.3525,1,a,2umoxqltydb26ta,None,20
5,9,2.698,0.7377,1,a,2umoxqltydb26ta,None,21
3,5,1.197,0.9587,1,a,2umoxqltydb26ta,None,22
2,3,0.689,1,1,a,2umoxqltydb26ta,None,23
5,8,4.782,0.9573,0,a,2umoxqltydb26ta,None,24
1,1,0.576,1,1,a,2umoxqltydb26ta,None,25
1,1,0.61,1,1,a,2umoxqltydb26ta,None,26
4,7,2.608,0.33990000000000004,1,a,2umoxqltydb26ta,None,27
5,8,4.936,0.7575,0,a,2umoxqltydb26ta,None,28
2,3,0.91,1,1,a,2umoxqltydb26ta,None,29
2,3,0.637,1,1,a,2umoxqltydb26ta,None,30
3,5,2.746,0.9796,1,a,2umoxqltydb26ta,None,31
4,7,2.617,0.4542,1,a,2umoxqltydb26ta,None,32
1,1,0.51,1,1,a,2umoxqltydb26ta,None,33
6,9,6.31,0.4889,1,a,2umoxqltydb26ta,None,34
7,9,9.334,0.9652,1,a,2umoxqltydb26ta,None,35
5,9,8.015,0.4666666666666667,1,a,krtzqhvu9bkamrg,Query,1
6,10,6.464,0.8,1,a,krtzqhvu9bkamrg,Query,2
7,11,0.242,1,0,a,krtzqhvu9bkamrg,Query,3
4,7,5.613,1,1,a,krtzqhvu9bkamrg,Query,4
4,7,6.178,1,1,a,krtzqhvu9bkamrg,Query,5
1,1,2.54,1,1,a,krtzqhvu9bkamrg,Query,6
2,3,3.171,1,1,a,krtzqhvu9bkamrg,Query,7
3,5,3.067,1,1,a,krtzqhvu9bkamrg,Query,8
5,6,3.317,1,1,a,krtzqhvu9bkamrg,Query,9
3,4,2.391,0.7333333333333333,1,a,krtzqhvu9bkamrg,Query,10
7,8,5.852,0.9333333333333333,1,a,krtzqhvu9bkamrg,Query,11
7,7,8.557,0.7333333333333333,1,a,krtzqhvu9bkamrg,Query,12
3,4,6.037,1,1,a,krtzqhvu9bkamrg,Query,13
6,7,3.699,1,1,a,krtzqhvu9bkamrg,Query,14
1,1,1.231,1,1,a,krtzqhvu9bkamrg,Query,15
6,7,2.839,1,1,a,krtzqhvu9bkamrg,Query,16
3,4,3.573,1,1,a,krtzqhvu9bkamrg,Query,17
6,6,4.983,0.9333333333333333,1,a,krtzqhvu9bkamrg,Query,18
5,5,3.995,1,1,a,krtzqhvu9bkamrg,Query,19
2,3,2.198,0.8666666666666667,1,a,krtzqhvu9bkamrg,Query,20
5,5,3.013,1,1,a,krtzqhvu9bkamrg,Query,21
6,6,8.376,1,1,a,krtzqhvu9bkamrg,Query,22
5,6,4.854,1,1,a,krtzqhvu9bkamrg,Query,23
4,5,3.604,1,1,a,krtzqhvu9bkamrg,Query,24
3,4,4.913,1,1,a,krtzqhvu9bkamrg,Query,25
4,4,3.07,0.9333333333333333,1,a,krtzqhvu9bkamrg,Query,26
2,3,2.014,1,1,a,krtzqhvu9bkamrg,Query,27
7,7,6.792,1,1,a,krtzqhvu9bkamrg,Query,28
7,7,7.35,1,1,a,krtzqhvu9bkamrg,Query,29
1,1,1.582,1,1,a,krtzqhvu9bkamrg,Query,30
2,3,1.939,1,1,a,krtzqhvu9bkamrg,Query,31
4,4,4.913,1,1,a,krtzqhvu9bkamrg,Query,32
1,1,1.175,1,1,a,krtzqhvu9bkamrg,Query,33
1,1,1.365,1,1,a,krtzqhvu9bkamrg,Query,34
2,2,2.612,1,1,a,krtzqhvu9bkamrg,Query,35
1,1,1.575,1,1,ija,krtzqhvu9bkamrg,Sequence,1
6,11,6.577,0.9333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,2
5,9,5.151,1,1,ija,krtzqhvu9bkamrg,Sequence,3
6,11,5.379,0.4,1,ija,krtzqhvu9bkamrg,Sequence,4
3,5,6.171,1,1,ija,krtzqhvu9bkamrg,Sequence,5
6,11,5.505,0.4666666666666667,1,ija,krtzqhvu9bkamrg,Sequence,6
2,3,2.311,1,1,ija,krtzqhvu9bkamrg,Sequence,7
5,9,9.075,1,1,ija,krtzqhvu9bkamrg,Sequence,8
7,12,6.465,0.6,1,ija,krtzqhvu9bkamrg,Sequence,9
4,7,4.691,1,1,ija,krtzqhvu9bkamrg,Sequence,10
1,1,1.412,1,1,ija,krtzqhvu9bkamrg,Sequence,11
5,9,6.397,0.9333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,12
6,11,6.252,0.9333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,13
3,5,4.398,0.9333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,14
3,5,3.247,0.9333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,15
5,9,8.636,1,1,ija,krtzqhvu9bkamrg,Sequence,16
4,7,5.037,1,1,ija,krtzqhvu9bkamrg,Sequence,17
4,7,3.922,0.7333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,18
3,5,2.757,0.9333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,19
4,7,4.876,1,1,ija,krtzqhvu9bkamrg,Sequence,20
1,1,1.453,1,1,ija,krtzqhvu9bkamrg,Sequence,21
2,3,1.949,1,1,ija,krtzqhvu9bkamrg,Sequence,22
5,7,7.913,0,1,ija,krtzqhvu9bkamrg,Sequence,23
2,3,1.714,1,1,ija,krtzqhvu9bkamrg,Sequence,24
1,1,3.442,1,1,ija,krtzqhvu9bkamrg,Sequence,25
1,1,1.403,1,1,ija,krtzqhvu9bkamrg,Sequence,26
7,13,8.749,0.7333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,27
4,7,5.989,0.5333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,28
2,3,2.026,1,1,ija,krtzqhvu9bkamrg,Sequence,29
7,13,8.747,1,1,ija,krtzqhvu9bkamrg,Sequence,30
7,13,4.564,0.5333333333333333,1,ija,krtzqhvu9bkamrg,Sequence,31
3,5,3.286,1,1,ija,krtzqhvu9bkamrg,Sequence,32
7,12,8.306,1,1,ija,krtzqhvu9bkamrg,Sequence,33
2,3,2.1,1,1,ija,krtzqhvu9bkamrg,Sequence,34
6,10,8.549,0.26666666666666666,1,ija,krtzqhvu9bkamrg,Sequence,35
2,3,4.096,1,1,a,krtzqhvu9bkamrg,None,1
5,9,8.677,0.8666666666666667,1,a,krtzqhvu9bkamrg,None,2
3,5,3.388,1,1,a,krtzqhvu9bkamrg,None,3
6,11,7.653,0.6,1,a,krtzqhvu9bkamrg,None,4
7,9,7.263,0.06666666666666667,1,a,krtzqhvu9bkamrg,None,5
2,3,2.598,1,1,a,krtzqhvu9bkamrg,None,6
3,4,4.604,0.3333333333333333,1,a,krtzqhvu9bkamrg,None,7
7,8,9.731,0,1,a,krtzqhvu9bkamrg,None,8
6,11,15.737,0.4666666666666667,1,a,krtzqhvu9bkamrg,None,9
1,1,1.25,1,1,a,krtzqhvu9bkamrg,None,10
2,3,1.959,0.9333333333333333,1,a,krtzqhvu9bkamrg,None,11
5,9,7.748,1,1,a,krtzqhvu9bkamrg,None,12
1,1,1.151,1,1,a,krtzqhvu9bkamrg,None,13
4,7,8.728,0.8666666666666667,1,a,krtzqhvu9bkamrg,None,14
3,5,3.27,1,1,a,krtzqhvu9bkamrg,None,15
2,3,2.076,1,1,a,krtzqhvu9bkamrg,None,16
7,10,8.917,0.6666666666666666,1,a,krtzqhvu9bkamrg,None,17
5,8,7.186,0.26666666666666666,1,a,krtzqhvu9bkamrg,None,18
7,11,6.253,0.13333333333333333,1,a,krtzqhvu9bkamrg,None,19
5,9,6.215,0.9333333333333333,1,a,krtzqhvu9bkamrg,None,20
4,7,6.8,0.7333333333333333,1,a,krtzqhvu9bkamrg,None,21
7,11,6.929,0.6666666666666666,1,a,krtzqhvu9bkamrg,None,22
1,1,1.08,1,1,a,krtzqhvu9bkamrg,None,23
3,5,3.155,1,1,a,krtzqhvu9bkamrg,None,24
6,10,9.9,0.9333333333333333,1,a,krtzqhvu9bkamrg,None,25
1,1,0.89,1,1,a,krtzqhvu9bkamrg,None,26
6,10,6.787,1,1,a,krtzqhvu9bkamrg,None,27
4,7,6.156,0.9333333333333333,1,a,krtzqhvu9bkamrg,None,28
3,5,4.283,1,1,a,krtzqhvu9bkamrg,None,29
1,1,0.925,1,1,a,krtzqhvu9bkamrg,None,30
5,9,9.265,0.6666666666666666,1,a,krtzqhvu9bkamrg,None,31
4,7,6.438,0.9333333333333333,1,a,krtzqhvu9bkamrg,None,32
2,3,1.672,1,1,a,krtzqhvu9bkamrg,None,33
6,10,8.466,0.6666666666666666,1,a,krtzqhvu9bkamrg,None,34
4,7,4.812,0.26666666666666666,1,a,krtzqhvu9bkamrg,None,35
6,11,16.634,0.755,1,a,a2pxd76fec08wqv,Query,1
2,3,0.569,0.996,1,a,a2pxd76fec08wqv,Query,2
2,3,0.446,0.891,1,a,a2pxd76fec08wqv,Query,3
2,3,0.525,0.925,1,a,a2pxd76fec08wqv,Query,4
3,5,3.803,0.91,1,a,a2pxd76fec08wqv,Query,5
3,5,2.893,0.948,1,a,a2pxd76fec08wqv,Query,6
7,13,8.067,0.539,1,a,a2pxd76fec08wqv,Query,7
4,7,1.862,0.99,1,a,a2pxd76fec08wqv,Query,8
6,11,5.73,0.522,1,a,a2pxd76fec08wqv,Query,9
7,13,7.393,0.982,1,a,a2pxd76fec08wqv,Query,10
7,12,11.365,0.943,1,a,a2pxd76fec08wqv,Query,11
1,1,0.839,1,1,a,a2pxd76fec08wqv,Query,12
5,9,4.066,0.996,1,a,a2pxd76fec08wqv,Query,13
1,1,0.691,1,1,a,a2pxd76fec08wqv,Query,14
3,5,3.01,0.93,1,a,a2pxd76fec08wqv,Query,15
1,1,0.54,1,1,a,a2pxd76fec08wqv,Query,16
5,6,5.38,0.648,1,a,a2pxd76fec08wqv,Query,17
6,7,6.669,0.947,1,a,a2pxd76fec08wqv,Query,18
1,1,0.567,1,1,a,a2pxd76fec08wqv,Query,19
5,6,3.987,0.807,1,a,a2pxd76fec08wqv,Query,20
3,4,1.273,0.944,1,a,a2pxd76fec08wqv,Query,21
7,8,1.004,0.812,1,a,a2pxd76fec08wqv,Query,22
7,8,3.834,0.999,1,a,a2pxd76fec08wqv,Query,23
6,7,2.392,0.46,1,a,a2pxd76fec08wqv,Query,24
5,6,1.442,0.911,1,a,a2pxd76fec08wqv,Query,25
2,3,0.602,0.995,1,a,a2pxd76fec08wqv,Query,26
4,5,1.492,0.714,1,a,a2pxd76fec08wqv,Query,27
4,5,0.49,0.996,1,a,a2pxd76fec08wqv,Query,28
2,3,2.783,1,1,a,a2pxd76fec08wqv,Query,29
4,5,0.996,0.97,1,a,a2pxd76fec08wqv,Query,30
5,6,1.271,0.702,1,a,a2pxd76fec08wqv,Query,31
1,1,0.773,1,1,a,a2pxd76fec08wqv,Query,32
4,5,0.817,0.997,1,a,a2pxd76fec08wqv,Query,33
6,7,0.978,0.721,1,a,a2pxd76fec08wqv,Query,34
3,4,0.606,0.991,1,a,a2pxd76fec08wqv,Query,35
6,11,10.076,0.71,1,fdi,a2pxd76fec08wqv,Sequence,1
1,1,1.003,1,1,fdi,a2pxd76fec08wqv,Sequence,2
4,7,8.517,0.681,1,fdi,a2pxd76fec08wqv,Sequence,3
3,5,1.548,0.977,1,fdi,a2pxd76fec08wqv,Sequence,4
5,9,2.896,0.781,1,fdi,a2pxd76fec08wqv,Sequence,5
1,1,0.897,1,1,fdi,a2pxd76fec08wqv,Sequence,6
4,7,1.797,0.601,1,fdi,a2pxd76fec08wqv,Sequence,7
3,5,1.043,0.998,1,fdi,a2pxd76fec08wqv,Sequence,8
6,11,5.828,0.766,1,fdi,a2pxd76fec08wqv,Sequence,9
5,9,6.938,0.295,1,fdi,a2pxd76fec08wqv,Sequence,10
6,11,9.177,0.549,1,fdi,a2pxd76fec08wqv,Sequence,11
6,11,8.568,0.742,1,fdi,a2pxd76fec08wqv,Sequence,12
3,5,1.36,0.953,1,fdi,a2pxd76fec08wqv,Sequence,13
5,9,7.406,0.573,1,fdi,a2pxd76fec08wqv,Sequence,14
7,13,8.048,0.012,1,fdi,a2pxd76fec08wqv,Sequence,15
2,3,0.969,0.932,1,fdi,a2pxd76fec08wqv,Sequence,16
5,9,3.303,0.949,1,fdi,a2pxd76fec08wqv,Sequence,17
2,3,1.735,0.992,1,fdi,a2pxd76fec08wqv,Sequence,18
4,7,2.106,0.988,1,fdi,a2pxd76fec08wqv,Sequence,19
1,1,0.911,1,1,fdi,a2pxd76fec08wqv,Sequence,20
3,5,1.833,0.986,1,fdi,a2pxd76fec08wqv,Sequence,21
7,10,10.046,0.579,1,fdi,a2pxd76fec08wqv,Sequence,22
4,7,2.462,0.492,1,fdi,a2pxd76fec08wqv,Sequence,23
2,3,0.952,0.896,1,fdi,a2pxd76fec08wqv,Sequence,24
2,3,2.776,0.992,1,fdi,a2pxd76fec08wqv,Sequence,25
2,3,1.187,0.976,1,fdi,a2pxd76fec08wqv,Sequence,26
1,1,1.024,1,0,fdi,a2pxd76fec08wqv,Sequence,27
