NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
3,5,0.842,1,1,fjh,h6qct37mx0ek964,Sequence,16
7,11,-11.551,0.5,1,fjh,h6qct37mx0ek964,Sequence,17
4,7,1.203,1,0,fjh,h6qct37mx0ek964,Sequence,18
4,7,0.253,1,1,fjh,h6qct37mx0ek964,Sequence,19
1,1,0.023,1,1,fjh,h6qct37mx0ek964,Sequence,20
3,5,-0.652,1,1,fjh,h6qct37mx0ek964,Sequence,21
5,9,-4.552,1,1,fjh,h6qct37mx0ek964,Sequence,22
2,3,-0.428,1,1,fjh,h6qct37mx0ek964,Sequence,23
2,3,-0.62,1,1,fjh,h6qct37mx0ek964,Sequence,24
4,7,-1.561,1,1,fjh,h6qct37mx0ek964,Sequence,25
6,7,3.921,1,1,fjh,h6qct37mx0ek964,Sequence,26
2,3,0.232,1,1,fjh,h6qct37mx0ek964,Sequence,27
7,11,5.873,0,0,fjh,h6qct37mx0ek964,Sequence,28
6,7,4.027,0,1,fjh,h6qct37mx0ek964,Sequence,29
1,1,0.028,1,1,fjh,h6qct37mx0ek964,Sequence,30
2,3,-0.199,1,1,fjh,h6qct37mx0ek964,Sequence,31
7,8,13.496,0,0,fjh,h6qct37mx0ek964,Sequence,32
2,3,-6.709,1,1,fjh,h6qct37mx0ek964,Sequence,33
4,5,0.856,1,1,fjh,h6qct37mx0ek964,Sequence,34
3,5,-2.553,1,1,fjh,h6qct37mx0ek964,Sequence,35
6,11,0.005,0.7629087779690189,1,adb,rtd925uhy78rvmr,Sequence,1
5,9,-1.011,0.4365482233502538,1,adb,rtd925uhy78rvmr,Sequence,2
2,3,-0.246,0.9444444444444444,1,adb,rtd925uhy78rvmr,Sequence,3
2,3,0.055,1,1,adb,rtd925uhy78rvmr,Sequence,4
7,13,-0.385,0.5869918699186992,1,adb,rtd925uhy78rvmr,Sequence,5
6,11,-0.225,0.31301939058171746,1,adb,rtd925uhy78rvmr,Sequence,6
1,1,-0.419,1,1,adb,rtd925uhy78rvmr,Sequence,7
4,7,0.396,0.8380952380952381,1,adb,rtd925uhy78rvmr,Sequence,8
4,7,-1.497,0.9659090909090909,1,adb,rtd925uhy78rvmr,Sequence,9
6,11,-0.235,0.5058823529411764,1,adb,rtd925uhy78rvmr,Sequence,10
1,1,-0.514,1,1,adb,rtd925uhy78rvmr,Sequence,11
7,13,0.06,0.10526315789473684,1,adb,rtd925uhy78rvmr,Sequence,12
7,11,-0.665,0.5,1,adb,rtd925uhy78rvmr,Sequence,13
3,5,2.461,1,1,adb,rtd925uhy78rvmr,Sequence,14
2,3,-0.008,1,1,adb,rtd925uhy78rvmr,Sequence,15
1,1,-0.586,1,1,adb,rtd925uhy78rvmr,Sequence,16
3,5,-0.567,1,1,adb,rtd925uhy78rvmr,Sequence,17
4,6,-1.173,1,1,adb,rtd925uhy78rvmr,Sequence,18
2,3,0.498,1,1,adb,rtd925uhy78rvmr,Sequence,19
5,8,-0.592,0,1,adb,rtd925uhy78rvmr,Sequence,20
6,9,-1.763,1,1,adb,rtd925uhy78rvmr,Sequence,21
3,4,-0.561,1,1,adb,rtd925uhy78rvmr,Sequence,22
3,5,-0.492,1,1,adb,rtd925uhy78rvmr,Sequence,23
1,1,-0.278,1,1,adb,rtd925uhy78rvmr,Sequence,24
5,8,0.447,1,1,adb,rtd925uhy78rvmr,Sequence,25
3,5,-0.181,1,1,adb,rtd925uhy78rvmr,Sequence,26
2,3,1.91,1,1,adb,rtd925uhy78rvmr,Sequence,27
7,9,-1.103,0,1,adb,rtd925uhy78rvmr,Sequence,28
4,6,-0.255,1,1,adb,rtd925uhy78rvmr,Sequence,29
4,7,-0.319,1,1,adb,rtd925uhy78rvmr,Sequence,30
1,1,-0.325,1,1,adb,rtd925uhy78rvmr,Sequence,31
5,8,-1.227,0,1,adb,rtd925uhy78rvmr,Sequence,32
6,8,-0.329,0,1,adb,rtd925uhy78rvmr,Sequence,33
7,10,-0.246,1,1,adb,rtd925uhy78rvmr,Sequence,34
5,8,0.288,1,1,adb,rtd925uhy78rvmr,Sequence,35
7,13,2.404,0.5395869191049913,1,dah,qbzttsocef3cc2y,Sequence,1
6,11,-0.029,0.9577352472089314,1,dah,qbzttsocef3cc2y,Sequence,2
2,3,0.456,1,1,dah,qbzttsocef3cc2y,Sequence,3
1,1,0.063,1,1,dah,qbzttsocef3cc2y,Sequence,4
4,7,-0.224,0.8715244487056567,1,dah,qbzttsocef3cc2y,Sequence,5
7,13,6.3,0.5181518151815182,1,dah,qbzttsocef3cc2y,Sequence,6
5,9,1.14,0.7494692144373672,1,dah,qbzttsocef3cc2y,Sequence,7
1,1,-0.069,1,1,dah,qbzttsocef3cc2y,Sequence,8
7,13,0.738,0.8173913043478261,1,dah,qbzttsocef3cc2y,Sequence,9
3,5,-0.847,1,1,dah,qbzttsocef3cc2y,Sequence,10
3,5,0.477,0.7427536231884058,1,dah,qbzttsocef3cc2y,Sequence,11
5,9,-1.911,0.9073170731707317,1,dah,qbzttsocef3cc2y,Sequence,12
2,3,0.081,0.967741935483871,1,dah,qbzttsocef3cc2y,Sequence,13
4,7,0.199,0.9166666666666666,1,dah,qbzttsocef3cc2y,Sequence,14
5,9,0.516,0.7151515151515152,1,dah,qbzttsocef3cc2y,Sequence,15
3,5,0.246,1,1,dah,qbzttsocef3cc2y,Sequence,16
5,9,-0.448,1,1,dah,qbzttsocef3cc2y,Sequence,17
4,7,-0.22,1,1,dah,qbzttsocef3cc2y,Sequence,18
1,1,-0.123,1,1,dah,qbzttsocef3cc2y,Sequence,19
6,11,-0.068,0.8817204301075269,1,dah,qbzttsocef3cc2y,Sequence,20
7,13,-3.544,1,1,dah,qbzttsocef3cc2y,Sequence,21
6,11,-1.296,0.9259259259259259,1,dah,qbzttsocef3cc2y,Sequence,22
4,7,1.296,1,1,dah,qbzttsocef3cc2y,Sequence,23
2,3,-0.016,1,1,dah,qbzttsocef3cc2y,Sequence,24
3,5,-0.341,1,1,dah,qbzttsocef3cc2y,Sequence,25
2,3,-0.004,1,1,dah,qbzttsocef3cc2y,Sequence,26
3,5,-0.908,1,1,dah,qbzttsocef3cc2y,Sequence,27
1,1,-0.031,1,1,dah,qbzttsocef3cc2y,Sequence,28
5,9,0.364,1,0,dah,qbzttsocef3cc2y,Sequence,29
1,1,0.064,1,1,dah,qbzttsocef3cc2y,Sequence,30
7,11,2.348,0.46511627906976744,0,dah,qbzttsocef3cc2y,Sequence,31
6,10,2.907,1,1,dah,qbzttsocef3cc2y,Sequence,32
4,7,-0.171,1,1,dah,qbzttsocef3cc2y,Sequence,33
6,10,-4.599,0.9333333333333333,1,dah,qbzttsocef3cc2y,Sequence,34
2,3,0.049,1,1,dah,qbzttsocef3cc2y,Sequence,35
2,3,1.195,0.8644578313253012,1,cge,ub40eh4k8rdgvtb,Sequence,1
5,9,-0.885,0.640119462419114,1,cge,ub40eh4k8rdgvtb,Sequence,2
2,3,0.095,1,0,cge,ub40eh4k8rdgvtb,Sequence,3
6,10,-0.715,0.5785365853658536,1,cge,ub40eh4k8rdgvtb,Sequence,4
5,9,-0.201,0.9190556492411467,1,cge,ub40eh4k8rdgvtb,Sequence,5
5,9,-0.536,0.8422018348623853,0,cge,ub40eh4k8rdgvtb,Sequence,6
4,7,-0.085,0.9389978213507625,0,cge,ub40eh4k8rdgvtb,Sequence,7
4,7,2.245,0.9535962877030162,1,cge,ub40eh4k8rdgvtb,Sequence,8
4,7,-1.343,0.7469586374695864,1,cge,ub40eh4k8rdgvtb,Sequence,9
7,12,-1.875,0.7133550488599348,0,cge,ub40eh4k8rdgvtb,Sequence,10
6,10,-0.089,0.9680365296803652,1,cge,ub40eh4k8rdgvtb,Sequence,11
2,3,1.715,1,1,cge,ub40eh4k8rdgvtb,Sequence,12
5,9,-0.159,0.5893719806763285,1,cge,ub40eh4k8rdgvtb,Sequence,13
3,5,0.067,1,1,cge,ub40eh4k8rdgvtb,Sequence,14
3,5,-0.127,1,1,cge,ub40eh4k8rdgvtb,Sequence,15
1,1,-0.352,1,1,cge,ub40eh4k8rdgvtb,Sequence,16
3,5,-1.579,1,1,cge,ub40eh4k8rdgvtb,Sequence,17
7,12,3.407,0.7876106194690266,0,cge,ub40eh4k8rdgvtb,Sequence,18
2,3,0.687,1,1,cge,ub40eh4k8rdgvtb,Sequence,19
1,1,-0.152,1,1,cge,ub40eh4k8rdgvtb,Sequence,20
7,13,0.192,0.8588235294117647,1,cge,ub40eh4k8rdgvtb,Sequence,21
3,5,-0.648,1,1,cge,ub40eh4k8rdgvtb,Sequence,22
7,13,0.919,0.2361111111111111,1,cge,ub40eh4k8rdgvtb,Sequence,23
3,5,-0.507,1,1,cge,ub40eh4k8rdgvtb,Sequence,24
2,3,-0.018,1,1,cge,ub40eh4k8rdgvtb,Sequence,25
6,9,0.321,0,1,cge,ub40eh4k8rdgvtb,Sequence,26
1,1,0.105,1,1,cge,ub40eh4k8rdgvtb,Sequence,27
1,1,-0.263,1,1,cge,ub40eh4k8rdgvtb,Sequence,28
7,10,-0.07,0.8181818181818182,1,cge,ub40eh4k8rdgvtb,Sequence,29
4,5,0.473,1,1,cge,ub40eh4k8rdgvtb,Sequence,30
6,11,-0.347,1,1,cge,ub40eh4k8rdgvtb,Sequence,31
5,7,-0.937,0,1,cge,ub40eh4k8rdgvtb,Sequence,32
6,11,0.017,1,1,cge,ub40eh4k8rdgvtb,Sequence,33
1,1,-0.88,1,1,cge,ub40eh4k8rdgvtb,Sequence,34
4,7,-0.327,1,1,cge,ub40eh4k8rdgvtb,Sequence,35
4,7,-0.091,0.8739242685025818,1,fad,fo7rrkaarq1yxbk,Sequence,1
4,7,0.31,0.9049729197439685,1,fad,fo7rrkaarq1yxbk,Sequence,2
6,11,4.245,0.5990206746463548,1,fad,fo7rrkaarq1yxbk,Sequence,3
1,1,-1.867,1,1,fad,fo7rrkaarq1yxbk,Sequence,4
2,3,0.022,0.9843953185955787,1,fad,fo7rrkaarq1yxbk,Sequence,5
5,9,0.079,0.4583883751651255,1,fad,fo7rrkaarq1yxbk,Sequence,6
1,1,-0.356,1,1,fad,fo7rrkaarq1yxbk,Sequence,7
5,9,0.379,0.582995951417004,1,fad,fo7rrkaarq1yxbk,Sequence,8
2,3,-1.293,1,1,fad,fo7rrkaarq1yxbk,Sequence,9
4,7,1.369,0.9642857142857143,1,fad,fo7rrkaarq1yxbk,Sequence,10
6,11,0.756,0.5703703703703704,1,fad,fo7rrkaarq1yxbk,Sequence,11
3,5,-0.096,1,1,fad,fo7rrkaarq1yxbk,Sequence,12
2,3,0.487,1,1,fad,fo7rrkaarq1yxbk,Sequence,13
7,13,0.561,0.8591549295774648,1,fad,fo7rrkaarq1yxbk,Sequence,14
5,9,0.483,1,1,fad,fo7rrkaarq1yxbk,Sequence,15
2,3,0.411,1,1,fad,fo7rrkaarq1yxbk,Sequence,16
1,1,-0.093,1,1,fad,fo7rrkaarq1yxbk,Sequence,17
3,5,-0.212,1,1,fad,fo7rrkaarq1yxbk,Sequence,18
4,7,1.567,0.94,1,fad,fo7rrkaarq1yxbk,Sequence,19
7,13,0.498,1,1,fad,fo7rrkaarq1yxbk,Sequence,20
1,1,0.307,1,1,fad,fo7rrkaarq1yxbk,Sequence,21
6,10,0.196,0.7777777777777778,1,fad,fo7rrkaarq1yxbk,Sequence,22
5,9,-0.081,1,1,fad,fo7rrkaarq1yxbk,Sequence,23
7,11,-0.362,0.6764705882352942,1,fad,fo7rrkaarq1yxbk,Sequence,24
6,11,0.422,0.391304347826087,1,fad,fo7rrkaarq1yxbk,Sequence,25
6,10,0.454,1,1,fad,fo7rrkaarq1yxbk,Sequence,26
4,7,-2.497,1,1,fad,fo7rrkaarq1yxbk,Sequence,27
3,5,0.095,1,1,fad,fo7rrkaarq1yxbk,Sequence,28
2,3,0.134,1,1,fad,fo7rrkaarq1yxbk,Sequence,29
3,5,-0.377,1,1,fad,fo7rrkaarq1yxbk,Sequence,30
5,8,0.801,1,1,fad,fo7rrkaarq1yxbk,Sequence,31
1,1,1.639,1,1,fad,fo7rrkaarq1yxbk,Sequence,32
7,10,0.259,0,0,fad,fo7rrkaarq1yxbk,Sequence,33
7,10,-0.184,1,1,fad,fo7rrkaarq1yxbk,Sequence,34
3,4,0.789,1,1,fad,fo7rrkaarq1yxbk,Sequence,35
6,11,-0.386,0.37478485370051634,1,cjh,q5ep7vxrajzuy3s,Sequence,1
5,9,5.783,0.9781859931113662,1,cjh,q5ep7vxrajzuy3s,Sequence,2
5,9,0.453,0.852112676056338,1,cjh,q5ep7vxrajzuy3s,Sequence,3
2,3,0.979,0.9986225895316805,1,cjh,q5ep7vxrajzuy3s,Sequence,4
1,1,0.045,1,1,cjh,q5ep7vxrajzuy3s,Sequence,5
5,9,10.57,1,1,cjh,q5ep7vxrajzuy3s,Sequence,6
4,7,2.065,0.9461883408071748,1,cjh,q5ep7vxrajzuy3s,Sequence,7
1,1,0.026,1,1,cjh,q5ep7vxrajzuy3s,Sequence,8
4,7,4.325,0.8125,0,cjh,q5ep7vxrajzuy3s,Sequence,9
4,7,1.613,0.7988165680473372,0,cjh,q5ep7vxrajzuy3s,Sequence,10
7,11,-1.134,0.02962962962962963,0,cjh,q5ep7vxrajzuy3s,Sequence,11
5,9,5.881,0.5,1,cjh,q5ep7vxrajzuy3s,Sequence,12
2,3,1.38,1,1,cjh,q5ep7vxrajzuy3s,Sequence,13
2,3,0.236,1,1,cjh,q5ep7vxrajzuy3s,Sequence,14
7,13,-9.289,1,1,cjh,q5ep7vxrajzuy3s,Sequence,15
7,9,1.798,1,1,cjh,q5ep7vxrajzuy3s,Sequence,16
2,3,0.283,1,1,cjh,q5ep7vxrajzuy3s,Sequence,17
6,7,6.465,0,1,cjh,q5ep7vxrajzuy3s,Sequence,18
7,12,6.347,1,1,cjh,q5ep7vxrajzuy3s,Sequence,19
1,1,-0.116,1,1,cjh,q5ep7vxrajzuy3s,Sequence,20
6,7,9.997,0,1,cjh,q5ep7vxrajzuy3s,Sequence,21
3,5,1.918,1,1,cjh,q5ep7vxrajzuy3s,Sequence,22
5,5,2.515,1,0,cjh,q5ep7vxrajzuy3s,Sequence,23
6,9,7.027,1,1,cjh,q5ep7vxrajzuy3s,Sequence,24
1,1,-0.039,1,1,cjh,q5ep7vxrajzuy3s,Sequence,25
2,3,-0.087,1,1,cjh,q5ep7vxrajzuy3s,Sequence,26
6,11,8.799,1,1,cjh,q5ep7vxrajzuy3s,Sequence,27
4,7,4.37,1,1,cjh,q5ep7vxrajzuy3s,Sequence,28
3,5,-1.958,1,1,cjh,q5ep7vxrajzuy3s,Sequence,29
7,9,8.477,0,0,cjh,q5ep7vxrajzuy3s,Sequence,30
3,5,4.081,1,1,cjh,q5ep7vxrajzuy3s,Sequence,31
4,7,-2.359,1,1,cjh,q5ep7vxrajzuy3s,Sequence,32
3,5,1.133,1,1,cjh,q5ep7vxrajzuy3s,Sequence,33
3,5,1.078,1,1,cjh,q5ep7vxrajzuy3s,Sequence,34
1,1,0.06,1,1,cjh,q5ep7vxrajzuy3s,Sequence,35
3,5,4.772,0.9518072289156626,1,chb,gqbcw11bbup9p63,Sequence,1
5,9,7.43,0.5655515370705244,0,chb,gqbcw11bbup9p63,Sequence,2
4,7,0.364,0.9528377298161471,1,chb,gqbcw11bbup9p63,Sequence,3
6,11,0.586,0.8053691275167785,1,chb,gqbcw11bbup9p63,Sequence,4
3,5,-146.414,0.990625,1,chb,gqbcw11bbup9p63,Sequence,5
6,11,0.232,0.7754172989377845,1,chb,gqbcw11bbup9p63,Sequence,6
3,5,4.075,1,1,chb,gqbcw11bbup9p63,Sequence,7
1,1,0.103,1,1,chb,gqbcw11bbup9p63,Sequence,8
2,3,1.565,1,1,chb,gqbcw11bbup9p63,Sequence,9
5,9,6.028,1,1,chb,gqbcw11bbup9p63,Sequence,10
2,3,0.359,1,0,chb,gqbcw11bbup9p63,Sequence,11
4,7,1.173,0.9481268011527377,0,chb,gqbcw11bbup9p63,Sequence,12
5,8,-3.046,0.723404255319149,1,chb,gqbcw11bbup9p63,Sequence,13
7,10,1.913,1,1,chb,gqbcw11bbup9p63,Sequence,14
7,10,-0.166,0,1,chb,gqbcw11bbup9p63,Sequence,15
6,9,-3,0.9479166666666666,1,chb,gqbcw11bbup9p63,Sequence,16
1,1,0.045,1,1,chb,gqbcw11bbup9p63,Sequence,17
2,3,-0.35,1,1,chb,gqbcw11bbup9p63,Sequence,18
5,8,1.961,0.4759036144578313,0,chb,gqbcw11bbup9p63,Sequence,19
3,5,-0.735,1,1,chb,gqbcw11bbup9p63,Sequence,20
1,1,0.036,1,1,chb,gqbcw11bbup9p63,Sequence,21
7,10,1.312,0.9861111111111112,1,chb,gqbcw11bbup9p63,Sequence,22
1,1,-0.141,1,1,chb,gqbcw11bbup9p63,Sequence,23
7,10,-2.753,0.10294117647058823,1,chb,gqbcw11bbup9p63,Sequence,24
2,3,-1.203,1,1,chb,gqbcw11bbup9p63,Sequence,25
4,7,-1.25,1,0,chb,gqbcw11bbup9p63,Sequence,26
4,7,2.006,1,1,chb,gqbcw11bbup9p63,Sequence,27
2,3,-0.42,1,1,chb,gqbcw11bbup9p63,Sequence,28
7,9,5.332,0.6666666666666666,1,chb,gqbcw11bbup9p63,Sequence,29
4,7,0.166,1,1,chb,gqbcw11bbup9p63,Sequence,30
5,8,1.548,1,1,chb,gqbcw11bbup9p63,Sequence,31
6,9,2.453,1,1,chb,gqbcw11bbup9p63,Sequence,32
1,1,-0.929,1,1,chb,gqbcw11bbup9p63,Sequence,33
3,5,2.707,1,1,chb,gqbcw11bbup9p63,Sequence,34
6,8,0.296,0,1,chb,gqbcw11bbup9p63,Sequence,35
4,7,-2.965,0.7663511187607573,0,bac,bp49s1tkfbb8xru,Sequence,1
6,11,15.558,0.571027512633352,1,bac,bp49s1tkfbb8xru,Sequence,2
2,3,0.286,0.8367748279252704,1,bac,bp49s1tkfbb8xru,Sequence,3
4,7,5.016,0.6439482961222092,1,bac,bp49s1tkfbb8xru,Sequence,4
2,3,-0.666,1,1,bac,bp49s1tkfbb8xru,Sequence,5
4,7,4.37,1,1,bac,bp49s1tkfbb8xru,Sequence,6
1,1,0.203,1,1,bac,bp49s1tkfbb8xru,Sequence,7
7,13,-1.716,0.22077922077922077,1,bac,bp49s1tkfbb8xru,Sequence,8
3,5,2.889,1,1,bac,bp49s1tkfbb8xru,Sequence,9
6,11,4.274,0.8192771084337349,1,bac,bp49s1tkfbb8xru,Sequence,10
3,5,3.115,1,1,bac,bp49s1tkfbb8xru,Sequence,11
4,7,5.707,1,1,bac,bp49s1tkfbb8xru,Sequence,12
7,10,4.656,0.5396825396825397,1,bac,bp49s1tkfbb8xru,Sequence,13
1,1,0.321,1,1,bac,bp49s1tkfbb8xru,Sequence,14
5,9,9.888,0.9259259259259259,1,bac,bp49s1tkfbb8xru,Sequence,15
5,8,3.849,1,1,bac,bp49s1tkfbb8xru,Sequence,16
5,8,4.314,0.19047619047619047,1,bac,bp49s1tkfbb8xru,Sequence,17
1,1,0.495,1,1,bac,bp49s1tkfbb8xru,Sequence,18
2,3,1.988,1,1,bac,bp49s1tkfbb8xru,Sequence,19
6,9,-5.214,1,1,bac,bp49s1tkfbb8xru,Sequence,20
3,5,3.089,1,1,bac,bp49s1tkfbb8xru,Sequence,21
2,3,4.983,1,1,bac,bp49s1tkfbb8xru,Sequence,22
3,5,4.286,1,1,bac,bp49s1tkfbb8xru,Sequence,23
1,1,-0.135,1,1,bac,bp49s1tkfbb8xru,Sequence,24
3,5,1.52,1,1,bac,bp49s1tkfbb8xru,Sequence,25
2,3,1.026,1,1,bac,bp49s1tkfbb8xru,Sequence,26
7,10,8.461,1,1,bac,bp49s1tkfbb8xru,Sequence,27
6,9,-1.084,1,1,bac,bp49s1tkfbb8xru,Sequence,28
7,10,5.557,0.5,1,bac,bp49s1tkfbb8xru,Sequence,29
1,1,-2.205,1,1,bac,bp49s1tkfbb8xru,Sequence,30
7,10,1.666,1,1,bac,bp49s1tkfbb8xru,Sequence,31
5,8,-0.887,1,1,bac,bp49s1tkfbb8xru,Sequence,32
6,9,8.99,1,1,bac,bp49s1tkfbb8xru,Sequence,33
4,5,4.782,0,1,bac,bp49s1tkfbb8xru,Sequence,34
5,8,-4.539,1,1,bac,bp49s1tkfbb8xru,Sequence,35
1,1,-0.437,1,1,cab,vrlt89awtbuehfx,Sequence,1
1,1,-0.137,1,1,cab,vrlt89awtbuehfx,Sequence,2
6,11,4.119,0.3016351118760757,1,cab,vrlt89awtbuehfx,Sequence,3
3,5,-1.34,0.8402282453637661,1,cab,vrlt89awtbuehfx,Sequence,4
4,7,-0.232,0.6078098471986417,1,cab,vrlt89awtbuehfx,Sequence,5
6,11,-0.265,0.35195530726256985,1,cab,vrlt89awtbuehfx,Sequence,6
2,3,-0.152,1,1,cab,vrlt89awtbuehfx,Sequence,7
1,1,-0.031,1,1,cab,vrlt89awtbuehfx,Sequence,8
3,5,1.331,0.8170731707317073,1,cab,vrlt89awtbuehfx,Sequence,9
7,11,3.994,0.31343283582089554,1,cab,vrlt89awtbuehfx,Sequence,10
5,9,-0.709,0.9047619047619048,1,cab,vrlt89awtbuehfx,Sequence,11
2,3,0.063,1,1,cab,vrlt89awtbuehfx,Sequence,12
5,9,-0.577,1,1,cab,vrlt89awtbuehfx,Sequence,13
7,11,-0.244,0.7777777777777778,1,cab,vrlt89awtbuehfx,Sequence,14
5,9,0.014,1,0,cab,vrlt89awtbuehfx,Sequence,15
3,5,0.356,1,1,cab,vrlt89awtbuehfx,Sequence,16
7,11,0.785,1,1,cab,vrlt89awtbuehfx,Sequence,17
5,9,0.127,1,1,cab,vrlt89awtbuehfx,Sequence,18
2,3,-0.809,1,1,cab,vrlt89awtbuehfx,Sequence,19
1,1,-0.089,1,1,cab,vrlt89awtbuehfx,Sequence,20
4,5,-1.558,1,1,cab,vrlt89awtbuehfx,Sequence,21
6,10,-2.457,1,1,cab,vrlt89awtbuehfx,Sequence,22
3,5,-0.199,1,1,cab,vrlt89awtbuehfx,Sequence,23
4,7,-0.107,1,1,cab,vrlt89awtbuehfx,Sequence,24
6,10,-0.832,1,1,cab,vrlt89awtbuehfx,Sequence,25
5,9,1.4,1,1,cab,vrlt89awtbuehfx,Sequence,26
7,8,-0.486,0,1,cab,vrlt89awtbuehfx,Sequence,27
2,3,0.167,1,1,cab,vrlt89awtbuehfx,Sequence,28
4,5,1.172,1,1,cab,vrlt89awtbuehfx,Sequence,29
6,10,0.285,1,0,cab,vrlt89awtbuehfx,Sequence,30
4,5,-1.512,0,1,cab,vrlt89awtbuehfx,Sequence,31
7,10,-2.94,0,1,cab,vrlt89awtbuehfx,Sequence,32
1,1,0.23,1,1,cab,vrlt89awtbuehfx,Sequence,33
2,3,0.375,1,1,cab,vrlt89awtbuehfx,Sequence,34
3,5,-0.511,1,1,cab,vrlt89awtbuehfx,Sequence,35
5,9,4.025,0.5232358003442341,1,cei,5l5ksa2v5z1xcrs,Sequence,1
1,1,0.526,1,1,cei,5l5ksa2v5z1xcrs,Sequence,2
7,13,5.75,0.18159806295399517,0,cei,5l5ksa2v5z1xcrs,Sequence,3
2,3,2.164,1,1,cei,5l5ksa2v5z1xcrs,Sequence,4
1,1,0.169,1,1,cei,5l5ksa2v5z1xcrs,Sequence,5
3,5,1.785,0.9657534246575342,1,cei,5l5ksa2v5z1xcrs,Sequence,6
2,3,0.998,1,1,cei,5l5ksa2v5z1xcrs,Sequence,7
4,7,1.477,0.7333333333333333,1,cei,5l5ksa2v5z1xcrs,Sequence,8
2,3,0.691,1,1,cei,5l5ksa2v5z1xcrs,Sequence,9
4,7,0.745,0.967741935483871,0,cei,5l5ksa2v5z1xcrs,Sequence,10
6,11,5.383,0.8555555555555555,1,cei,5l5ksa2v5z1xcrs,Sequence,11
6,11,0.91,1,1,cei,5l5ksa2v5z1xcrs,Sequence,12
5,9,1.672,0.2,1,cei,5l5ksa2v5z1xcrs,Sequence,13
5,9,1.129,1,1,cei,5l5ksa2v5z1xcrs,Sequence,14
2,3,0.261,1,1,cei,5l5ksa2v5z1xcrs,Sequence,15
7,10,0.591,0.9166666666666666,1,cei,5l5ksa2v5z1xcrs,Sequence,16
3,5,0.394,1,1,cei,5l5ksa2v5z1xcrs,Sequence,17
5,6,-0.279,1,1,cei,5l5ksa2v5z1xcrs,Sequence,18
5,4,0.625,0.5555555555555556,1,cei,5l5ksa2v5z1xcrs,Sequence,19
7,7,0.61,1,1,cei,5l5ksa2v5z1xcrs,Sequence,20
6,6,0.478,1,1,cei,5l5ksa2v5z1xcrs,Sequence,21
2,1,0.672,1,1,cei,5l5ksa2v5z1xcrs,Sequence,22
3,1,-0.537,1,1,cei,5l5ksa2v5z1xcrs,Sequence,23
1,1,0.109,1,1,cei,5l5ksa2v5z1xcrs,Sequence,24
7,7,0.398,1,0,cei,5l5ksa2v5z1xcrs,Sequence,25
3,1,0.566,1,1,cei,5l5ksa2v5z1xcrs,Sequence,26
1,1,-0.894,1,1,cei,5l5ksa2v5z1xcrs,Sequence,27
4,2,0.054,1,1,cei,5l5ksa2v5z1xcrs,Sequence,28
7,5,-0.616,1,1,cei,5l5ksa2v5z1xcrs,Sequence,29
4,2,-0.048,1,1,cei,5l5ksa2v5z1xcrs,Sequence,30
1,1,-0.192,1,1,cei,5l5ksa2v5z1xcrs,Sequence,31
6,4,-1.256,1,1,cei,5l5ksa2v5z1xcrs,Sequence,32
3,1,-0.743,1,1,cei,5l5ksa2v5z1xcrs,Sequence,33
6,6,1.056,1,1,cei,5l5ksa2v5z1xcrs,Sequence,34
4,2,0.755,1,1,cei,5l5ksa2v5z1xcrs,Sequence,35
3,5,4.352,0.8218588640275387,1,ejf,m50kxs0ne7ln5xe,Sequence,1
2,3,2.169,1,1,ejf,m50kxs0ne7ln5xe,Sequence,2
6,10,3.931,0.43829787234042555,1,ejf,m50kxs0ne7ln5xe,Sequence,3
2,3,1,0.970873786407767,1,ejf,m50kxs0ne7ln5xe,Sequence,4
2,3,0.575,1,1,ejf,m50kxs0ne7ln5xe,Sequence,5
4,5,0.385,0.9035532994923858,1,ejf,m50kxs0ne7ln5xe,Sequence,6
5,6,3.491,0,1,ejf,m50kxs0ne7ln5xe,Sequence,7
5,6,1.446,0.6612903225806451,1,ejf,m50kxs0ne7ln5xe,Sequence,8
6,7,0.951,0.926829268292683,1,ejf,m50kxs0ne7ln5xe,Sequence,9
3,4,1.851,1,1,ejf,m50kxs0ne7ln5xe,Sequence,10
7,8,-1.111,0.6818181818181818,0,ejf,m50kxs0ne7ln5xe,Sequence,11
5,6,3.891,0.8666666666666667,1,ejf,m50kxs0ne7ln5xe,Sequence,12
7,8,-4.017,0.23076923076923078,0,ejf,m50kxs0ne7ln5xe,Sequence,13
6,7,2.033,0.3333333333333333,1,ejf,m50kxs0ne7ln5xe,Sequence,14
1,1,0.66,1,1,ejf,m50kxs0ne7ln5xe,Sequence,15
6,4,1.24,0,1,ejf,m50kxs0ne7ln5xe,Sequence,16
7,8,1.877,0,1,ejf,m50kxs0ne7ln5xe,Sequence,17
2,3,0.752,1,1,ejf,m50kxs0ne7ln5xe,Sequence,18
1,1,0.383,1,1,ejf,m50kxs0ne7ln5xe,Sequence,19
7,6,0.778,0,0,ejf,m50kxs0ne7ln5xe,Sequence,20
4,5,0.534,0,0,ejf,m50kxs0ne7ln5xe,Sequence,21
5,4,2.526,1,1,ejf,m50kxs0ne7ln5xe,Sequence,22
3,4,0.828,1,1,ejf,m50kxs0ne7ln5xe,Sequence,23
7,6,3.499,1,0,ejf,m50kxs0ne7ln5xe,Sequence,24
4,5,0.582,0,1,ejf,m50kxs0ne7ln5xe,Sequence,25
