subject,nStartParticles,particles_to_mutate,LL
mqng9gal5nqwgz9,15,3,203.43920345523992
mqng9gal5nqwgz9,15,4,205.0165142451285
mqng9gal5nqwgz9,15,5,205.57486068642336
mqng9gal5nqwgz9,15,10,206.13755194854974
mqng9gal5nqwgz9,20,1,202.507287613151
mqng9gal5nqwgz9,20,2,204.15349781683156
mqng9gal5nqwgz9,20,3,204.41383831309685
mqng9gal5nqwgz9,20,4,201.44218040272136
mqng9gal5nqwgz9,20,5,203.71970157582268
mqng9gal5nqwgz9,20,10,207.46695658258082
mqng9gal5nqwgz9,100,5,201.42627706934132
mqng9gal5nqwgz9,100,10,203.29082162559348
mqng9gal5nqwgz9,100,50,204.1919062361123
mqng9gal5nqwgz9,1000,50,204.8447433283031
mqng9gal5nqwgz9,1000,500,203.23042813038154
mqng9gal5nqwgz9,1000,750,204.72199706870364
mqng9gal5nqwgz9,10000,500,201.70337510629741
mqng9gal5nqwgz9,10000,750,203.81276272490766
mqng9gal5nqwgz9,10000,1000,203.87577681333727
mqng9gal5nqwgz9,10000,5000,203.6340863063308
mqng9gal5nqwgz9,10000,7500,200.8602226487024
fhx07b8nwvnqhok,5,1,173.2973722359962
fhx07b8nwvnqhok,5,2,176.7037935160264
fhx07b8nwvnqhok,5,3,175.13279614482408
fhx07b8nwvnqhok,5,4,173.22949660559382
fhx07b8nwvnqhok,10,1,170.7246738232075
fhx07b8nwvnqhok,10,2,173.0176112184255
fhx07b8nwvnqhok,10,3,174.17830399413734
fhx07b8nwvnqhok,10,4,172.18168211059972
fhx07b8nwvnqhok,10,5,173.06999163251598
fhx07b8nwvnqhok,15,1,172.71755073346998
fhx07b8nwvnqhok,15,2,172.10839464902836
fhx07b8nwvnqhok,15,3,175.10626119394675
fhx07b8nwvnqhok,15,4,173.22395075360816
fhx07b8nwvnqhok,15,5,172.77036141598361
fhx07b8nwvnqhok,15,10,176.23897658071823
fhx07b8nwvnqhok,20,1,171.99476797984005
fhx07b8nwvnqhok,20,2,171.43235418696372
fhx07b8nwvnqhok,20,3,171.41286264691868
fhx07b8nwvnqhok,20,4,173.0433124450029
fhx07b8nwvnqhok,20,5,175.123260875226
fhx07b8nwvnqhok,20,10,175.07263881717284
fhx07b8nwvnqhok,100,5,171.8286918012553
fhx07b8nwvnqhok,100,10,170.79646134662184
fhx07b8nwvnqhok,100,50,173.956712855373
fhx07b8nwvnqhok,1000,50,172.14241102322194
fhx07b8nwvnqhok,1000,500,173.3868478183633
fhx07b8nwvnqhok,1000,750,174.03000257109326
fhx07b8nwvnqhok,10000,500,169.5302050235722
fhx07b8nwvnqhok,10000,750,168.73185398001198
fhx07b8nwvnqhok,10000,1000,170.56497156151684
fhx07b8nwvnqhok,10000,5000,175.8271672534044
fhx07b8nwvnqhok,10000,7500,172.9527136163127
z4po88qwrs63ldg,5,1,149.03208577244658
z4po88qwrs63ldg,5,2,149.538362344444
z4po88qwrs63ldg,5,3,153.35382692677507
z4po88qwrs63ldg,5,4,159.14854470074246
z4po88qwrs63ldg,10,1,148.89928436238318
z4po88qwrs63ldg,10,2,149.3599394599611
z4po88qwrs63ldg,10,3,150.85472322813703
z4po88qwrs63ldg,10,4,148.72997930406606
z4po88qwrs63ldg,10,5,153.32996497465396
z4po88qwrs63ldg,15,1,150.93566175367056
z4po88qwrs63ldg,15,2,150.8953689489963
z4po88qwrs63ldg,15,3,151.42264374861034
z4po88qwrs63ldg,15,4,152.5923753488644
z4po88qwrs63ldg,15,5,149.77074839310666
z4po88qwrs63ldg,15,10,151.5894052841319
z4po88qwrs63ldg,20,1,150.93955577504346
z4po88qwrs63ldg,20,2,150.95920162181042
z4po88qwrs63ldg,20,3,151.64663161102888
z4po88qwrs63ldg,20,4,149.7466710901807
z4po88qwrs63ldg,20,5,150.15422751111802
z4po88qwrs63ldg,20,10,149.33536501592084
z4po88qwrs63ldg,100,5,151.4398002980764
z4po88qwrs63ldg,100,10,151.0386938031363
z4po88qwrs63ldg,100,50,155.27678337263075
z4po88qwrs63ldg,1000,50,153.1683635169833
z4po88qwrs63ldg,1000,500,157.17973886864013
z4po88qwrs63ldg,1000,750,156.30628472929018
z4po88qwrs63ldg,10000,500,156.72077947601807
z4po88qwrs63ldg,10000,750,157.89282146072983
z4po88qwrs63ldg,10000,1000,159.34144682165217
z4po88qwrs63ldg,10000,5000,158.63833839482422
z4po88qwrs63ldg,10000,7500,161.47316788599946
lymkfw9n1mft0no,5,1,152.87706503074153
lymkfw9n1mft0no,5,2,148.82214706670004
lymkfw9n1mft0no,5,3,151.79134677954542
lymkfw9n1mft0no,5,4,149.82185972379432
lymkfw9n1mft0no,10,1,146.22870709725186
lymkfw9n1mft0no,10,2,149.88285635672355
lymkfw9n1mft0no,10,3,150.96939281880842
lymkfw9n1mft0no,10,4,152.65403919890525
lymkfw9n1mft0no,10,5,149.22265741509727
lymkfw9n1mft0no,15,1,150.85821461404777
lymkfw9n1mft0no,15,2,150.18046615088156
lymkfw9n1mft0no,15,3,151.74141680419484
lymkfw9n1mft0no,15,4,151.56407255132723
lymkfw9n1mft0no,15,5,154.73550917836874
lymkfw9n1mft0no,15,10,154.9977040477803
lymkfw9n1mft0no,20,1,149.40200853156975
lymkfw9n1mft0no,20,2,150.74225250896234
lymkfw9n1mft0no,20,3,152.4340989286765
lymkfw9n1mft0no,20,4,152.22906661513207
lymkfw9n1mft0no,20,5,151.35325261840322
lymkfw9n1mft0no,20,10,151.9815953691505
lymkfw9n1mft0no,100,5,149.45028611540369
lymkfw9n1mft0no,100,10,151.20359883845322
lymkfw9n1mft0no,100,50,149.17245808997365
lymkfw9n1mft0no,1000,50,151.01730846022429
lymkfw9n1mft0no,1000,500,154.30516934155833
lymkfw9n1mft0no,1000,750,152.4450281432601
lymkfw9n1mft0no,10000,500,150.1704081355071
lymkfw9n1mft0no,10000,750,150.36652530910254
lymkfw9n1mft0no,10000,1000,151.81909249995073
lymkfw9n1mft0no,10000,5000,152.0832453712268
lymkfw9n1mft0no,10000,7500,148.36818853944007
t7w0f2l0exzmotj,5,1,166.88602510955903
t7w0f2l0exzmotj,5,2,162.84882308214907
t7w0f2l0exzmotj,5,3,162.30198723159359
t7w0f2l0exzmotj,5,4,162.6958625872177
t7w0f2l0exzmotj,10,1,160.89671460360893
t7w0f2l0exzmotj,10,2,160.16538184184918
t7w0f2l0exzmotj,10,3,160.8262678337166
t7w0f2l0exzmotj,10,4,166.9948413432859
t7w0f2l0exzmotj,10,5,163.1500900305615
t7w0f2l0exzmotj,15,1,163.00955751504318
t7w0f2l0exzmotj,15,2,158.52377047374006
t7w0f2l0exzmotj,15,3,164.10657942458926
t7w0f2l0exzmotj,15,4,162.56622719884308
t7w0f2l0exzmotj,15,5,160.46768777387243
t7w0f2l0exzmotj,15,10,163.51220067145962
t7w0f2l0exzmotj,20,1,160.74905055360873
t7w0f2l0exzmotj,20,2,162.22008786280557
t7w0f2l0exzmotj,20,3,160.02913004004557
t7w0f2l0exzmotj,20,4,160.6383515305951
t7w0f2l0exzmotj,20,5,161.3141294888689
t7w0f2l0exzmotj,20,10,165.41046007525358
t7w0f2l0exzmotj,100,5,164.39505417554724
t7w0f2l0exzmotj,100,10,160.17695803230885
t7w0f2l0exzmotj,100,50,170.21621700428273
t7w0f2l0exzmotj,1000,50,169.18176630306863
t7w0f2l0exzmotj,1000,500,169.14868763637833
t7w0f2l0exzmotj,1000,750,169.76280242424608
t7w0f2l0exzmotj,10000,500,168.81666837473097
t7w0f2l0exzmotj,10000,750,168.29822678258822
t7w0f2l0exzmotj,10000,1000,168.85662998774598
t7w0f2l0exzmotj,10000,5000,169.51451257751887
t7w0f2l0exzmotj,10000,7500,169.65827707084614
jfnmbjt4xn1r4dg,5,1,181.31700260299152
jfnmbjt4xn1r4dg,5,2,177.1848561265681
jfnmbjt4xn1r4dg,5,3,179.83703414066508
jfnmbjt4xn1r4dg,5,4,179.13370991821242
jfnmbjt4xn1r4dg,10,1,183.029666806957
jfnmbjt4xn1r4dg,10,2,177.57586892915245
jfnmbjt4xn1r4dg,10,3,183.81975971340773
jfnmbjt4xn1r4dg,10,4,182.29008568271993
jfnmbjt4xn1r4dg,10,5,184.03248410057554
jfnmbjt4xn1r4dg,15,1,180.64557670024325
jfnmbjt4xn1r4dg,15,2,181.3739166272189
jfnmbjt4xn1r4dg,15,3,184.06805640004436
jfnmbjt4xn1r4dg,15,4,180.64444853521454
jfnmbjt4xn1r4dg,15,5,185.47880055708592
jfnmbjt4xn1r4dg,15,10,183.45250320153042
jfnmbjt4xn1r4dg,20,1,181.78180080864922
jfnmbjt4xn1r4dg,20,2,181.76717519181074
jfnmbjt4xn1r4dg,20,3,182.96949248012396
jfnmbjt4xn1r4dg,20,4,181.77920654943554
jfnmbjt4xn1r4dg,20,5,183.05616027784149
jfnmbjt4xn1r4dg,20,10,182.3960417262461
jfnmbjt4xn1r4dg,100,5,182.74424205731478
jfnmbjt4xn1r4dg,100,10,182.63416148483614
jfnmbjt4xn1r4dg,100,50,181.8845088407617
jfnmbjt4xn1r4dg,1000,50,181.37667716024134
jfnmbjt4xn1r4dg,1000,500,183.10998743138845
jfnmbjt4xn1r4dg,1000,750,181.02328023116857
jfnmbjt4xn1r4dg,10000,500,182.8366067261278
jfnmbjt4xn1r4dg,10000,750,181.65975510138887
jfnmbjt4xn1r4dg,10000,1000,182.85903013513516
jfnmbjt4xn1r4dg,10000,5000,182.1034432644548
jfnmbjt4xn1r4dg,10000,7500,182.3269229147425
0kousukd07tco21,5,1,162.11007118179148
0kousukd07tco21,5,2,161.76888379202975
0kousukd07tco21,5,3,162.7915534409649
0kousukd07tco21,5,4,162.06063040188377
0kousukd07tco21,10,1,161.52591553506596
0kousukd07tco21,10,2,163.32996040025384
0kousukd07tco21,10,3,163.03378430335908
0kousukd07tco21,10,4,159.90243469758164
0kousukd07tco21,10,5,162.20053354927632
0kousukd07tco21,15,1,163.0004244899853
0kousukd07tco21,15,2,162.8901902272692
0kousukd07tco21,15,3,163.0245660289281
0kousukd07tco21,15,4,164.32728732576254
0kousukd07tco21,15,5,165.12205695471025
0kousukd07tco21,15,10,163.78916283768336
0kousukd07tco21,20,1,158.37408211376032
0kousukd07tco21,20,2,158.58048197082618
0kousukd07tco21,20,3,161.94549739857052
0kousukd07tco21,20,4,161.9004550161732
0kousukd07tco21,20,5,162.14161970933452
0kousukd07tco21,20,10,163.7054587572611
0kousukd07tco21,100,5,163.9825194166612
0kousukd07tco21,100,10,165.15819371004392
0kousukd07tco21,100,50,164.6637039181214
0kousukd07tco21,1000,50,163.44086878371934
0kousukd07tco21,1000,500,164.4016417083387
0kousukd07tco21,1000,750,164.2088945144497
0kousukd07tco21,10000,500,164.95929321546097
0kousukd07tco21,10000,750,165.02243746334125
0kousukd07tco21,10000,1000,163.8797664161828
0kousukd07tco21,10000,5000,161.2124705218043
0kousukd07tco21,10000,7500,162.33351353047624
5mptj6ff8jp8fan,5,1,203.4509240232522
5mptj6ff8jp8fan,5,2,205.4936512993236
5mptj6ff8jp8fan,5,3,203.46747883080297
5mptj6ff8jp8fan,5,4,205.81032858837565
5mptj6ff8jp8fan,10,1,206.43108958883187
5mptj6ff8jp8fan,10,2,202.5569740141696
5mptj6ff8jp8fan,10,3,206.99048864681166
5mptj6ff8jp8fan,10,4,205.45766419805443
5mptj6ff8jp8fan,10,5,204.12366548868533
5mptj6ff8jp8fan,15,1,203.75184410977175
5mptj6ff8jp8fan,15,2,205.89721808943753
5mptj6ff8jp8fan,15,3,204.7705301729393
5mptj6ff8jp8fan,15,4,206.37565860085994
5mptj6ff8jp8fan,15,5,204.84600180062517
5mptj6ff8jp8fan,15,10,207.39511440936985
5mptj6ff8jp8fan,20,1,201.47423072863057
5mptj6ff8jp8fan,20,2,203.36771994887056
5mptj6ff8jp8fan,20,3,204.38762618191677
5mptj6ff8jp8fan,20,4,206.82978680941508
5mptj6ff8jp8fan,20,5,206.02397819364327
5mptj6ff8jp8fan,20,10,208.45791507024123
5mptj6ff8jp8fan,100,5,204.2052037097702
5mptj6ff8jp8fan,100,10,207.49545613570675
5mptj6ff8jp8fan,100,50,206.71151664755152
5mptj6ff8jp8fan,1000,50,204.04356980844355
5mptj6ff8jp8fan,1000,500,205.20433367064172
5mptj6ff8jp8fan,1000,750,206.29662945175227
5mptj6ff8jp8fan,10000,500,204.29013756961106
5mptj6ff8jp8fan,10000,750,208.64313126501267
5mptj6ff8jp8fan,10000,1000,208.89893184349455
5mptj6ff8jp8fan,10000,5000,205.88766341911438
5mptj6ff8jp8fan,10000,7500,206.06713690962292
d4o3knz0mpk1e3r,5,1,186.6689665884008
d4o3knz0mpk1e3r,5,2,186.69008370900457
d4o3knz0mpk1e3r,5,3,187.20729612013508
d4o3knz0mpk1e3r,5,4,186.71778588353163
d4o3knz0mpk1e3r,10,1,184.00116096250804
d4o3knz0mpk1e3r,10,2,184.80039199404285
d4o3knz0mpk1e3r,10,3,184.10073069984531
d4o3knz0mpk1e3r,10,4,186.13697676662784
d4o3knz0mpk1e3r,10,5,187.69221424681282
d4o3knz0mpk1e3r,15,1,182.90779532895402
d4o3knz0mpk1e3r,15,2,185.0086915861583
d4o3knz0mpk1e3r,15,3,184.6116118873919
d4o3knz0mpk1e3r,15,4,187.13019169883003
d4o3knz0mpk1e3r,15,5,190.89533419419203
d4o3knz0mpk1e3r,15,10,187.16269723269676
d4o3knz0mpk1e3r,20,1,184.84237986469208
d4o3knz0mpk1e3r,20,2,186.9041536503445
d4o3knz0mpk1e3r,20,3,186.64872604170932
d4o3knz0mpk1e3r,20,4,187.3161405108586
d4o3knz0mpk1e3r,20,5,188.34603773118383
d4o3knz0mpk1e3r,20,10,184.84018484802553
d4o3knz0mpk1e3r,100,5,186.76167177764026
d4o3knz0mpk1e3r,100,10,184.91282053408915
d4o3knz0mpk1e3r,100,50,186.02057321832476
d4o3knz0mpk1e3r,1000,50,189.18928025636404
d4o3knz0mpk1e3r,1000,500,189.58037663816404
d4o3knz0mpk1e3r,1000,750,188.89129076159213
d4o3knz0mpk1e3r,10000,500,187.6337090010533
d4o3knz0mpk1e3r,10000,750,188.64470296133692
d4o3knz0mpk1e3r,10000,1000,190.0995495510617
d4o3knz0mpk1e3r,10000,5000,189.888898050279
d4o3knz0mpk1e3r,10000,7500,189.81701425744626
yvs2167kyhkctcg,5,1,121.99033290947217
yvs2167kyhkctcg,5,2,119.86250169513873
yvs2167kyhkctcg,5,3,120.12544683110438
yvs2167kyhkctcg,5,4,117.95255255242434
yvs2167kyhkctcg,10,1,120.28532804130869
yvs2167kyhkctcg,10,2,117.52170411867644
yvs2167kyhkctcg,10,3,118.17448227212661
yvs2167kyhkctcg,10,4,120.93696120636601
yvs2167kyhkctcg,10,5,120.69236422708788
yvs2167kyhkctcg,15,1,117.00963282773789
yvs2167kyhkctcg,15,2,117.02237344653192
yvs2167kyhkctcg,15,3,116.80373874398659
yvs2167kyhkctcg,15,4,115.5512274735542
yvs2167kyhkctcg,15,5,117.18199329415057
yvs2167kyhkctcg,15,10,121.03680894118223
yvs2167kyhkctcg,20,1,118.62312518311825
yvs2167kyhkctcg,20,2,117.9719780080564
yvs2167kyhkctcg,20,3,118.98022715042282
yvs2167kyhkctcg,20,4,119.72387570251941
yvs2167kyhkctcg,20,5,118.42138686410286
yvs2167kyhkctcg,20,10,120.68178660349555
yvs2167kyhkctcg,100,5,116.44253170105299
yvs2167kyhkctcg,100,10,117.49652118165481
yvs2167kyhkctcg,100,50,120.2731672430831
yvs2167kyhkctcg,1000,50,117.03422220250538
yvs2167kyhkctcg,1000,500,119.76329807444979
yvs2167kyhkctcg,1000,750,121.13795515169822
yvs2167kyhkctcg,10000,500,117.67855389443915
yvs2167kyhkctcg,10000,750,116.72548702344409
yvs2167kyhkctcg,10000,1000,118.2131909976049
yvs2167kyhkctcg,10000,5000,119.22394793079657
yvs2167kyhkctcg,10000,7500,121.16532985066837
v2dh8a69mhuhkqz,5,1,182.05857075834916
v2dh8a69mhuhkqz,5,2,186.0776927792618
v2dh8a69mhuhkqz,5,3,181.7733921586702
v2dh8a69mhuhkqz,5,4,183.85938353122637
v2dh8a69mhuhkqz,10,1,185.9557985560182
v2dh8a69mhuhkqz,10,2,183.30783420888918
v2dh8a69mhuhkqz,10,3,184.94338384377627
v2dh8a69mhuhkqz,10,4,183.43189459070564
v2dh8a69mhuhkqz,10,5,184.13694613262487
v2dh8a69mhuhkqz,15,1,183.5608803339094
v2dh8a69mhuhkqz,15,2,185.50307543513023
v2dh8a69mhuhkqz,15,3,185.16789024508293
v2dh8a69mhuhkqz,15,4,184.95648157829575
v2dh8a69mhuhkqz,15,5,184.9052339227424
v2dh8a69mhuhkqz,15,10,184.7050874508302
v2dh8a69mhuhkqz,20,1,185.01880233997926
v2dh8a69mhuhkqz,20,2,183.97273883539128
v2dh8a69mhuhkqz,20,3,183.83103945897915
v2dh8a69mhuhkqz,20,4,185.61726879264074
v2dh8a69mhuhkqz,20,5,186.25762499030563
v2dh8a69mhuhkqz,20,10,183.85891190142598
v2dh8a69mhuhkqz,100,5,182.46282134749757
v2dh8a69mhuhkqz,100,10,184.30278516092497
v2dh8a69mhuhkqz,100,50,186.0277255718118
v2dh8a69mhuhkqz,1000,50,182.56791472039012
v2dh8a69mhuhkqz,1000,500,180.96361533706778
v2dh8a69mhuhkqz,1000,750,178.00630270803015
v2dh8a69mhuhkqz,10000,500,181.03615694652504
v2dh8a69mhuhkqz,10000,750,181.00750661811117
v2dh8a69mhuhkqz,10000,1000,183.4673873138701
v2dh8a69mhuhkqz,10000,5000,184.2969020978378
v2dh8a69mhuhkqz,10000,7500,180.81867460471608
cd1ooce50gh5xra,5,1,188.33384382178207
cd1ooce50gh5xra,5,2,184.24476087359614
cd1ooce50gh5xra,5,3,194.26124221099454
cd1ooce50gh5xra,5,4,194.50576949178918
cd1ooce50gh5xra,10,1,181.62791748461783
cd1ooce50gh5xra,10,2,185.2664281772395
cd1ooce50gh5xra,10,3,184.37564040999325
cd1ooce50gh5xra,10,4,184.97832272722118
cd1ooce50gh5xra,10,5,184.11890569250568
cd1ooce50gh5xra,15,1,179.9067436409013
cd1ooce50gh5xra,15,2,182.11483839742334
cd1ooce50gh5xra,15,3,185.73683761220968
cd1ooce50gh5xra,15,4,185.12961494679044
cd1ooce50gh5xra,15,5,183.4169409502091
cd1ooce50gh5xra,15,10,183.481375068219
cd1ooce50gh5xra,20,1,181.24978461389603
cd1ooce50gh5xra,20,2,184.3952745939891
cd1ooce50gh5xra,20,3,184.23748437497966
cd1ooce50gh5xra,20,4,181.73760359479155
cd1ooce50gh5xra,20,5,182.3183159713428
cd1ooce50gh5xra,20,10,183.809711802096
cd1ooce50gh5xra,100,5,184.94252017103295
cd1ooce50gh5xra,100,10,183.67888633127393
cd1ooce50gh5xra,100,50,190.85525128528784
cd1ooce50gh5xra,1000,50,182.96983507346604
cd1ooce50gh5xra,1000,500,196.96173017974286
cd1ooce50gh5xra,1000,750,191.87021417160753
cd1ooce50gh5xra,10000,500,184.05316203450772
cd1ooce50gh5xra,10000,750,185.46852841957934
cd1ooce50gh5xra,10000,1000,188.80205724344734
cd1ooce50gh5xra,10000,5000,194.10446464109856
cd1ooce50gh5xra,10000,7500,189.6396027791265
edj8zsg91okuwrc,5,1,189.61902225917473
edj8zsg91okuwrc,5,2,185.13013150778417
edj8zsg91okuwrc,5,3,186.9534003422017
edj8zsg91okuwrc,5,4,190.66584095697115
edj8zsg91okuwrc,10,1,189.99559731351337
edj8zsg91okuwrc,10,2,187.49708102958803
edj8zsg91okuwrc,10,3,188.16175975028438
edj8zsg91okuwrc,10,4,186.3382717003823
edj8zsg91okuwrc,10,5,189.16478803029258
edj8zsg91okuwrc,15,1,184.2822081107201
edj8zsg91okuwrc,15,2,184.0563120644655
edj8zsg91okuwrc,15,3,186.78968593779607
edj8zsg91okuwrc,15,4,190.41396027785737
edj8zsg91okuwrc,15,5,193.8387535615836
edj8zsg91okuwrc,15,10,188.59845202784246
edj8zsg91okuwrc,20,1,185.45397059730985
edj8zsg91okuwrc,20,2,185.17617219159263
edj8zsg91okuwrc,20,3,186.10109897467626
edj8zsg91okuwrc,20,4,191.17515911653453
edj8zsg91okuwrc,20,5,194.88689700517205
edj8zsg91okuwrc,20,10,192.58760981023013
edj8zsg91okuwrc,100,5,186.98378146811913
edj8zsg91okuwrc,100,10,184.8396232721814
edj8zsg91okuwrc,100,50,190.64944709274997
edj8zsg91okuwrc,1000,50,189.0767527734783
edj8zsg91okuwrc,1000,500,186.7831399824384
edj8zsg91okuwrc,1000,750,187.86979587922454
q3rm4bg3z295hv5,5,1,190.3477783522846
q3rm4bg3z295hv5,5,2,195.9908745875418
q3rm4bg3z295hv5,5,3,195.65742184851422
q3rm4bg3z295hv5,5,4,193.58127827011492
q3rm4bg3z295hv5,10,1,193.62277294330158
q3rm4bg3z295hv5,10,2,194.09870500006596
q3rm4bg3z295hv5,10,3,191.09585604382062
q3rm4bg3z295hv5,10,4,195.3513499553435
q3rm4bg3z295hv5,10,5,196.79099497277633
q3rm4bg3z295hv5,15,1,192.51219424122138
q3rm4bg3z295hv5,15,2,192.13376974228098
q3rm4bg3z295hv5,15,3,191.44487426444397
q3rm4bg3z295hv5,15,4,194.91443089290806
q3rm4bg3z295hv5,15,5,193.1575234778117
q3rm4bg3z295hv5,15,10,196.72385082202499
q3rm4bg3z295hv5,20,1,194.00058081618064
q3rm4bg3z295hv5,20,2,196.57768467469202
q3rm4bg3z295hv5,20,3,196.33952853242567
q3rm4bg3z295hv5,20,4,195.84005873189932
q3rm4bg3z295hv5,20,5,197.51902614119652
q3rm4bg3z295hv5,20,10,197.00731722568733
q3rm4bg3z295hv5,100,5,193.17128912830395
q3rm4bg3z295hv5,100,10,193.83984403090778
q3rm4bg3z295hv5,100,50,191.36663112740018
q3rm4bg3z295hv5,1000,50,193.87798460275351
q3rm4bg3z295hv5,1000,500,196.11968047814537
q3rm4bg3z295hv5,1000,750,197.47485845752513
q3rm4bg3z295hv5,10000,500,195.05944500182616
q3rm4bg3z295hv5,10000,750,195.43168847829685
q3rm4bg3z295hv5,10000,1000,194.79855711196927
q3rm4bg3z295hv5,10000,5000,195.64072573770412
q3rm4bg3z295hv5,10000,7500,196.64932303591803
9ckz34m3thm405a,5,1,110.24179286301265
9ckz34m3thm405a,5,2,112.84668584562796
9ckz34m3thm405a,5,3,111.9587197654672
9ckz34m3thm405a,5,4,111.61907298802456
9ckz34m3thm405a,10,1,109.62832615542575
9ckz34m3thm405a,10,2,112.04059955520412
9ckz34m3thm405a,10,3,112.18226482907995
9ckz34m3thm405a,10,4,111.30044146736479
9ckz34m3thm405a,10,5,110.92812632257547
9ckz34m3thm405a,15,1,111.1192475955361
9ckz34m3thm405a,15,2,111.64717089059405
9ckz34m3thm405a,15,3,112.21741528052772
9ckz34m3thm405a,15,4,111.77233606618788
9ckz34m3thm405a,15,5,113.41172814164499
9ckz34m3thm405a,15,10,109.10999958248601
9ckz34m3thm405a,20,1,110.41924658573483
9ckz34m3thm405a,20,2,111.0481964770238
9ckz34m3thm405a,20,3,112.22502308179662
9ckz34m3thm405a,20,4,111.6021917346703
9ckz34m3thm405a,20,5,110.77671560886371
9ckz34m3thm405a,20,10,111.20049799759282
9ckz34m3thm405a,100,5,111.86938200260082
9ckz34m3thm405a,100,10,111.40575548911342
9ckz34m3thm405a,100,50,110.83285662878316
9ckz34m3thm405a,1000,50,109.61001164704871
9ckz34m3thm405a,1000,500,111.58051087121467
9ckz34m3thm405a,1000,750,112.14483776308282
9ckz34m3thm405a,10000,500,108.71931616082873
9ckz34m3thm405a,10000,750,111.01786217430544
9ckz34m3thm405a,10000,1000,110.50748201409918
9ckz34m3thm405a,10000,5000,112.38343706037799
9ckz34m3thm405a,10000,7500,111.86537143380673
cz7ln2tal5qhfz1,5,1,131.33085087424888
cz7ln2tal5qhfz1,5,2,130.59413695705973
cz7ln2tal5qhfz1,5,3,132.5576279060191
cz7ln2tal5qhfz1,5,4,134.10598830632287
cz7ln2tal5qhfz1,10,1,132.3975922329073
cz7ln2tal5qhfz1,10,2,135.00483486636347
cz7ln2tal5qhfz1,10,3,136.45706131376576
cz7ln2tal5qhfz1,10,4,135.47850924966878
cz7ln2tal5qhfz1,10,5,134.7399909703136
cz7ln2tal5qhfz1,15,1,133.47604895253227
cz7ln2tal5qhfz1,15,2,135.52465535165922
cz7ln2tal5qhfz1,15,3,134.56368909583736
cz7ln2tal5qhfz1,15,4,137.1008523284084
cz7ln2tal5qhfz1,15,5,135.30896254393994
cz7ln2tal5qhfz1,15,10,133.80857154600386
cz7ln2tal5qhfz1,20,1,134.17014111787358
cz7ln2tal5qhfz1,20,2,134.84079332068384
cz7ln2tal5qhfz1,20,3,134.17937674961155
cz7ln2tal5qhfz1,20,4,135.96887478752768
cz7ln2tal5qhfz1,20,5,133.1119631703823
cz7ln2tal5qhfz1,20,10,134.4042153242945
cz7ln2tal5qhfz1,100,5,134.2726796140583
cz7ln2tal5qhfz1,100,10,134.5835820607636
cz7ln2tal5qhfz1,100,50,136.62898527207432
cz7ln2tal5qhfz1,1000,50,132.3841527578044
cz7ln2tal5qhfz1,1000,500,136.02824463369328
cz7ln2tal5qhfz1,1000,750,135.81182488643623
cz7ln2tal5qhfz1,10000,500,132.65245162300158
cz7ln2tal5qhfz1,10000,750,133.559556290526
cz7ln2tal5qhfz1,10000,1000,134.20835796045458
cz7ln2tal5qhfz1,10000,5000,134.8313321987542
cz7ln2tal5qhfz1,10000,7500,134.40614179235808
3ygub809y5e0rxr,5,1,189.07388577997338
3ygub809y5e0rxr,5,2,189.67964289199708
3ygub809y5e0rxr,5,3,191.42057638023962
3ygub809y5e0rxr,5,4,187.35869449826302
3ygub809y5e0rxr,10,1,185.86745633894725
3ygub809y5e0rxr,10,2,183.47024239370663
3ygub809y5e0rxr,10,3,184.77510835676313
3ygub809y5e0rxr,10,4,186.18626496316435
3ygub809y5e0rxr,10,5,184.19002467029694
3ygub809y5e0rxr,15,1,182.4961677527768
3ygub809y5e0rxr,15,2,186.4540195039313
3ygub809y5e0rxr,15,3,185.66955483707648
3ygub809y5e0rxr,15,4,187.14059638675747
3ygub809y5e0rxr,15,5,187.33727171847968
3ygub809y5e0rxr,15,10,185.95815976484786
3ygub809y5e0rxr,20,1,183.94469812510175
3ygub809y5e0rxr,20,2,182.55649287646358
3ygub809y5e0rxr,20,3,184.78234220361762
3ygub809y5e0rxr,20,4,181.5259310888435
3ygub809y5e0rxr,20,5,184.2353020109673
3ygub809y5e0rxr,20,10,185.15515629477483
3ygub809y5e0rxr,100,5,184.55531579324324
3ygub809y5e0rxr,100,10,181.99098184646874
3ygub809y5e0rxr,100,50,183.61747493613797
3ygub809y5e0rxr,1000,50,184.55776137308686
3ygub809y5e0rxr,1000,500,188.35656463217498
3ygub809y5e0rxr,1000,750,190.0283998640914
3ygub809y5e0rxr,10000,500,182.29112572318985
3ygub809y5e0rxr,10000,750,183.87977240558422
3ygub809y5e0rxr,10000,1000,184.0785291364761
3ygub809y5e0rxr,10000,5000,189.31757582409864
3ygub809y5e0rxr,10000,7500,186.80980378260386
vrlt89awtbuehfx,5,1,174.20711516670497
vrlt89awtbuehfx,5,2,171.15768657619094
vrlt89awtbuehfx,5,3,171.30695938920172
vrlt89awtbuehfx,5,4,178.33232708751655
vrlt89awtbuehfx,10,1,168.4013771475461
vrlt89awtbuehfx,10,2,171.22198759007486
vrlt89awtbuehfx,10,3,171.73388106148357
vrlt89awtbuehfx,10,4,180.477862206485
vrlt89awtbuehfx,10,5,173.15618026391013
vrlt89awtbuehfx,15,1,168.08278809213616
vrlt89awtbuehfx,15,2,170.02581592990012
vrlt89awtbuehfx,15,3,170.28390267782024
